Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1756,6,4600,5181.999430523918,65,40357,10515.337129840547,2.9743717811016266,0.010163001529959999,4600,5400,6100,6600,8400,10000,11000,12000,15000,40000,40000
GET,/cart,4354,31,3800,3956.684817642825,1,40795,13055.671566375746,7.374951443574306,0.052508841238126665,3800,4300,4600,4900,5500,6200,7000,7700,10000,41000,41000
POST,/cart,4251,79,5500,5687.700022474022,0,15532,17519.204422488827,7.20048658397666,0.13381285347780666,5500,6100,6600,6900,7600,8400,9600,10000,13000,16000,16000
POST,/cart/checkout,1474,37,3200,3252.7727272727275,0,39017,6645.672998643148,2.4967107091935064,0.06267184276808666,3200,3600,3900,4100,4600,5100,5800,6300,9300,39000,39000
GET,/product/0PUK6V6EV0,2071,13,3700,3873.488244604502,0,40552,7868.022694350555,3.5079293614245266,0.022019836648246666,3700,4100,4500,4700,5200,6000,7000,8300,10000,41000,41000
GET,/product/1YMWWN1N4O,2116,21,3700,3857.0608607561358,12,11972,7855.931474480151,3.5841518728992265,0.03557050535486,3700,4100,4400,4600,5300,5900,7300,8200,11000,12000,12000
GET,/product/2ZYFJ3GM2N,2132,23,3700,3888.134550031983,0,40937,7857.00234521576,3.611253210312453,0.03895817253151333,3700,4200,4500,4700,5200,5900,7100,7900,11000,41000,41000
GET,/product/66VCHSJNUP,2103,28,3700,3840.0273372491356,1,39798,7802.326200665716,3.5621320362509796,0.047427340473146666,3700,4100,4400,4600,5200,5800,6800,7700,10000,40000,40000
GET,/product/6E92ZMYYFZ,2111,27,3700,3876.8735921842745,0,40124,7789.8953102794885,3.575682704957593,0.045733506884819995,3700,4100,4400,4600,5300,6000,7200,8400,11000,40000,40000
GET,/product/9SIQT8TOJO,2214,21,3600,3846.7966325849306,13,39784,7869.253387533875,3.7501475645552396,0.03557050535486,3600,4100,4500,4700,5300,6000,7100,8100,11000,40000,40000
GET,/product/L9ECAV7KIM,2100,16,3700,3874.724761904762,1,11188,7844.169047619048,3.557050535486,0.027101337413226664,3700,4200,4500,4600,5300,5900,6900,8000,9400,11000,11000
GET,/product/LS4PSXUNUM,2136,15,3700,3910.0241960955063,4,22385,7856.276217228465,3.61802854466576,0.025407503824899997,3700,4100,4500,4700,5300,6100,7400,8400,12000,22000,22000
GET,/product/OLJCESPC7Z,2087,18,3700,3830.591638829456,0,10594,7866.338763775755,3.535030698837753,0.03048900458988,3700,4100,4400,4600,5200,5800,6800,7700,9500,11000,11000
POST,/setCurrency,2869,30,4900,5221.614499825723,1,41777,10455.398048100384,4.859608564909206,0.050815007649799994,4900,5500,6000,6300,7400,8500,10000,12000,39000,42000,42000
,Aggregated,33774,365,4000,4264.034171526443,0,41777,10042.955409486587,57.20753561214484,0.6182492597392333,4000,4600,5000,5300,6200,7200,8500,9600,13000,41000,42000
