Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748411901,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748411902,50,,Aggregated,0.000000,0.000000,860,860,870,870,870,890,890,890,890,890,890,12,0,800,823.6666666666666,765,893,10499.0
1748411903,100,,Aggregated,0.000000,0.000000,1800,1800,1800,1800,1900,1900,2000,2000,2000,2000,2000,50,0,1400,1408.06,765,1978,10499.0
1748411904,150,,Aggregated,0.000000,0.000000,1600,1800,1800,1800,1900,2000,2000,2100,2100,2100,2100,72,0,1600,1458.611111111111,765,2105,9754.208333333334
1748411905,200,,Aggregated,12.500000,0.000000,1700,1800,1900,2000,2500,2900,3000,3000,3000,3000,3000,115,0,1700,1692.591304347826,765,2986,9382.286956521739
1748411906,250,,Aggregated,18.000000,0.000000,1800,2000,2800,2900,3800,3800,3800,3800,3900,3900,3900,140,0,1800,2031.7714285714285,765,3877,9563.864285714286
1748411907,300,,Aggregated,23.750000,0.000000,2000,3100,3700,3800,3800,3800,4700,4700,4800,4800,4800,181,0,2000,2437.46408839779,765,4786,9775.806629834255
1748411908,350,,Aggregated,23.800000,0.000000,2500,3700,3800,3800,4200,4700,4900,4900,5900,5900,5900,216,0,2500,2660.3333333333335,765,5918,9775.898148148148
1748411909,400,,Aggregated,24.000000,0.000000,2900,3800,3800,3900,4500,4800,5000,5500,6100,6100,6100,256,0,2900,2857.01171875,765,6081,9794.25390625
1748411910,450,,Aggregated,27.428571,0.000000,3100,3800,4100,4500,4900,5100,6000,6000,6100,6100,6100,283,0,3100,3058.8515901060073,765,6081,9858.901060070672
1748411911,500,,Aggregated,0.000000,0.000000,4400,5200,5700,5700,6200,6200,6600,6600,6600,6600,6600,24,0,4400,4620.5,1984,6578,9353.666666666666
1748411912,500,,Aggregated,0.000000,0.000000,4900,5700,6100,6200,6800,7100,7400,7400,7400,7400,7400,70,0,4800,5005.042857142857,1984,7397,9085.814285714287
1748411913,500,,Aggregated,18.000000,0.000000,5700,6200,6600,6800,7500,7500,8500,8600,8600,8600,8600,127,0,5700,5526.606299212598,1984,8585,8995.992125984252
1748411914,500,,Aggregated,21.000000,0.000000,5700,6600,7000,7400,7600,8500,8600,8800,8800,8800,8800,155,0,5700,5736.651612903226,1984,8787,8996.425806451613
1748411915,500,,Aggregated,24.333333,0.000000,6400,7200,7500,8000,8500,9000,9300,9400,9500,9500,9500,222,0,6300,6206.675675675676,1984,9486,9272.855855855856
1748411916,500,,Aggregated,34.000000,0.000000,6600,7500,8000,8300,8800,9300,9500,9700,10000,10000,10000,271,0,6600,6406.476014760147,1897,10193,9285.461254612546
1748411917,500,,Aggregated,39.000000,0.000000,6800,7800,8300,8500,9200,9500,10000,10000,11000,11000,11000,336,0,6800,6695.574404761905,1897,10883,9407.60119047619
1748411918,500,,Aggregated,39.333333,0.000000,7200,8100,8600,8800,9500,10000,11000,11000,13000,13000,13000,416,0,7200,6912.305288461538,1799,12605,9542.603365384615
1748411919,500,,Aggregated,44.142857,0.000000,7300,8300,8800,9100,9900,10000,11000,11000,13000,13000,13000,520,0,7300,7089.344230769231,1799,12783,9562.469230769231
1748411920,500,,Aggregated,44.875000,0.000000,7200,8400,8900,9300,9900,11000,11000,12000,13000,13000,13000,611,0,7200,7075.525368248773,1799,12888,9469.425531914894
1748411921,500,,Aggregated,49.888889,0.000000,7000,8200,8800,9200,9900,11000,11000,12000,13000,13000,13000,675,0,7000,6893.346666666666,1799,12888,9341.914074074075
1748411922,500,,Aggregated,53.200000,0.000000,6800,8100,8700,9100,9900,11000,11000,12000,13000,13000,13000,727,0,6800,6780.609353507565,1799,12888,9309.832187070151
1748411923,500,,Aggregated,60.900000,0.000000,6600,7900,8600,8900,9900,11000,11000,12000,13000,13000,13000,804,0,6600,6650.880597014925,1799,12888,9318.19776119403
1748411924,500,,Aggregated,67.200000,0.000000,6500,7600,8400,8900,9900,10000,11000,12000,13000,13000,13000,859,0,6500,6546.863795110594,1799,12888,9302.970896391153
1748411925,500,,Aggregated,71.100000,0.000000,6300,7500,8300,8800,9900,10000,11000,12000,13000,13000,13000,914,0,6300,6453.513129102845,1799,12888,9225.980306345733
1748411926,500,,Aggregated,69.800000,0.000000,6000,7300,8200,8600,9800,10000,11000,12000,13000,13000,13000,1006,0,6000,6291.209741550696,1799,12888,9277.339960238569
1748411927,500,,Aggregated,68.500000,0.000000,5800,7200,8000,8500,9600,10000,11000,12000,13000,13000,13000,1084,0,5800,6150.931734317343,1799,12888,9374.318265682658
1748411928,500,,Aggregated,71.700000,0.000000,5600,7000,7800,8300,9500,10000,11000,11000,13000,13000,13000,1166,0,5600,5962.770154373928,1492,12888,9352.831046312178
1748411929,500,,Aggregated,70.800000,0.000000,5400,6900,7700,8300,9400,10000,11000,11000,13000,13000,13000,1193,0,5400,5893.172673931265,1492,12888,9344.157585917854
1748411930,500,,Aggregated,75.400000,0.000000,5100,6600,7500,8200,9300,10000,11000,11000,13000,13000,13000,1265,0,5100,5748.339920948617,1492,12888,9384.93438735178
1748411931,500,,Aggregated,73.100000,0.000000,5000,6500,7500,8100,9300,10000,11000,11000,13000,13000,13000,1325,0,5000,5633.981132075472,1492,12888,9394.927547169811
1748411932,500,,Aggregated,70.900000,0.000000,4800,6200,7300,7900,9300,10000,11000,11000,13000,13000,13000,1413,0,4800,5484.91719745223,1492,12888,9409.219391365888
1748411933,500,,Aggregated,67.800000,0.000000,4700,6100,7200,7800,9200,10000,11000,11000,13000,13000,13000,1474,0,4700,5393.588873812754,1492,12888,9384.135685210313
1748411934,500,,Aggregated,62.300000,0.000000,4600,5900,7100,7600,9100,9900,11000,11000,13000,13000,13000,1528,0,4600,5318.333115183246,1492,12888,9400.620418848168
1748411935,500,,Aggregated,64.500000,0.000000,4600,5800,7000,7500,9000,9900,11000,11000,13000,13000,13000,1583,0,4600,5266.489576753001,1492,12888,9387.954516740367
1748411936,500,,Aggregated,65.200000,0.000000,4500,5700,6800,7500,8900,9900,11000,11000,13000,13000,13000,1646,0,4500,5197.130012150668,1492,12888,9401.846294046172
1748411937,500,,Aggregated,65.200000,0.000000,4400,5600,6700,7400,8900,9900,11000,11000,13000,13000,13000,1693,0,4400,5148.516834022445,1492,12888,9373.636739515652
1748411938,500,,Aggregated,65.600000,0.000000,4400,5500,6600,7300,8900,9900,11000,11000,13000,13000,13000,1733,0,4400,5112.411425274091,1492,12888,9357.025966532025
1748411939,500,,Aggregated,65.100000,0.000000,4400,5400,6600,7300,8800,9900,11000,11000,13000,13000,13000,1782,0,4400,5082.606621773289,1492,12888,9345.786756453423
1748411940,500,,Aggregated,59.000000,0.000000,4300,5300,6500,7200,8800,9900,11000,11000,13000,13000,13000,1841,0,4300,5055.35143943509,1492,12888,9371.98804997284
1748411941,500,,Aggregated,57.000000,0.000000,4300,5300,6300,7000,8700,9800,11000,11000,13000,13000,13000,1941,0,4300,5005.274085522927,1492,12888,9396.811437403401
1748411942,500,,Aggregated,57.800000,0.000000,4300,5200,6200,7000,8600,9800,11000,11000,13000,13000,13000,2023,0,4300,4965.134453781513,1492,12888,9386.00148294612
1748411943,500,,Aggregated,54.300000,0.000000,4200,5100,6100,6800,8600,9700,11000,11000,13000,13000,13000,2084,0,4200,4916.659788867562,1492,12888,9381.762476007678
1748411944,500,,Aggregated,61.900000,0.000000,4200,5100,6000,6800,8500,9600,11000,11000,13000,13000,13000,2111,0,4200,4897.442444339175,1492,12888,9372.197536712458
1748411945,500,,Aggregated,59.500000,0.000000,4100,5000,5900,6700,8500,9600,11000,11000,13000,13000,13000,2187,0,4100,4838.238683127572,1492,12888,9335.030635573845
1748411946,500,,Aggregated,60.200000,0.000000,4100,5000,5900,6600,8400,9600,10000,11000,13000,13000,13000,2225,0,4100,4818.271460674157,1492,12888,9377.649438202247
1748411947,500,,Aggregated,59.900000,0.000000,4100,4900,5800,6500,8400,9500,10000,11000,13000,13000,13000,2303,0,4100,4781.3543204515845,1492,12888,9382.071211463308
1748411948,500,,Aggregated,58.800000,0.000000,4100,4900,5700,6500,8300,9500,10000,11000,13000,13000,13000,2346,0,4100,4771.095907928388,1492,12888,9402.69778346121
1748411949,500,,Aggregated,59.400000,0.000000,4000,4800,5700,6400,8300,9400,10000,11000,13000,13000,13000,2435,0,4000,4729.39794661191,1492,12888,9413.204517453798
1748411950,500,,Aggregated,63.400000,0.000000,4000,4800,5600,6300,8300,9400,10000,11000,13000,13000,13000,2464,0,4000,4713.77637987013,1492,12888,9403.152597402597
1748411951,500,,Aggregated,62.000000,0.000000,4000,4800,5500,6200,8200,9300,10000,11000,13000,13000,13000,2556,0,4000,4667.446400625978,1492,12888,9406.362284820032
1748411952,500,,Aggregated,62.300000,0.000000,4000,4800,5500,6100,8100,9300,10000,11000,13000,13000,13000,2590,0,4000,4657.983011583012,1492,12888,9424.380694980695
1748411953,500,,Aggregated,66.000000,0.000000,4000,4700,5400,6100,8100,9300,10000,11000,13000,13000,13000,2633,0,4000,4645.377136346373,1492,12888,9405.665780478541
1748411954,500,,Aggregated,60.600000,0.000000,4000,4700,5400,6100,8100,9300,10000,11000,13000,13000,13000,2684,0,4000,4636.346870342772,1492,12888,9425.998137108792
1748411955,500,,Aggregated,57.500000,0.000000,4000,4700,5400,6000,8000,9300,10000,11000,13000,13000,13000,2742,0,4000,4634.4901531728665,1492,12888,9446.445660102116
1748411956,500,,Aggregated,57.500000,0.000000,4000,4800,5400,6000,7900,9300,10000,11000,13000,13000,13000,2812,0,4000,4634.99786628734,1492,12888,9453.643314366998
1748411957,500,,Aggregated,58.700000,0.000000,4000,4700,5400,6000,7800,9200,10000,11000,13000,13000,13000,2890,0,4000,4616.8560553633215,1492,12888,9441.858477508651
1748411958,500,,Aggregated,56.100000,0.000000,4000,4700,5400,5900,7800,9200,10000,11000,13000,13000,13000,2930,0,4000,4605.954607508533,1492,12888,9438.990443686007
1748411959,500,,Aggregated,57.900000,0.000000,4000,4700,5400,5900,7800,9100,10000,11000,13000,13000,13000,2974,0,4000,4599.3749159381305,1492,12888,9449.053799596502
1748411960,500,,Aggregated,56.500000,0.000000,4000,4700,5300,5900,7700,9100,10000,11000,12000,13000,13000,3016,0,4000,4595.740716180371,1492,12888,9456.556366047746
1748411961,500,,Aggregated,57.000000,0.000000,4000,4700,5400,5900,7600,9100,10000,11000,12000,13000,13000,3080,0,4000,4601.685714285714,1492,12888,9470.372727272726
1748411962,500,,Aggregated,54.600000,0.000000,4100,4800,5400,5900,7600,9000,10000,11000,12000,13000,13000,3156,0,4100,4605.745564005069,1492,12888,9493.479721166033
1748411963,500,,Aggregated,51.300000,0.000000,4000,4700,5300,5800,7500,9000,10000,11000,12000,13000,13000,3249,0,4000,4586.709141274238,1492,12888,9475.363804247461
1748411964,500,,Aggregated,55.900000,0.000000,4000,4700,5300,5800,7500,8900,10000,11000,12000,13000,13000,3309,0,4000,4566.742218192808,1492,12888,9454.091266243579
1748411965,500,,Aggregated,56.900000,0.000000,4000,4700,5300,5800,7500,8900,10000,11000,12000,13000,13000,3348,0,4000,4557.033154121864,1492,12888,9460.31899641577
1748411966,500,,Aggregated,58.800000,0.000000,4000,4700,5300,5700,7500,8900,10000,11000,12000,13000,13000,3413,0,4000,4545.861119249927,1492,12888,9477.782302959273
1748411967,500,,Aggregated,59.600000,0.000000,4000,4700,5200,5700,7500,8900,10000,11000,12000,13000,13000,3446,0,4000,4544.253917585606,1492,12888,9481.16889146837
1748411968,500,,Aggregated,59.900000,0.000000,4000,4700,5200,5700,7400,8900,10000,11000,12000,13000,13000,3520,0,4000,4536.136363636364,1492,12888,9486.500852272728
1748411969,500,,Aggregated,57.700000,0.000000,4000,4700,5200,5700,7400,8800,10000,11000,12000,13000,13000,3563,0,4000,4532.785012629806,1492,12888,9503.93460566938
1748411970,500,,Aggregated,54.400000,0.000000,4000,4700,5200,5700,7300,8800,10000,11000,12000,13000,13000,3671,0,4000,4521.941160446745,1492,12888,9515.370198855897
1748411971,500,,Aggregated,59.600000,0.000000,4000,4600,5200,5600,7300,8800,9900,11000,12000,13000,13000,3725,0,4000,4505.759731543624,1492,12888,9518.465503355705
1748411972,500,,Aggregated,57.900000,0.000000,4000,4600,5100,5600,7300,8800,9900,11000,12000,13000,13000,3787,0,4000,4483.134671243729,1492,12888,9491.931344071825
1748411973,500,,Aggregated,66.600000,0.000000,4000,4600,5100,5600,7200,8700,9900,11000,12000,13000,13000,3866,0,4000,4458.994826694257,1492,12888,9497.226590791515
1748411974,500,,Aggregated,63.100000,0.000000,3900,4600,5100,5500,7200,8700,9900,11000,12000,13000,13000,3944,0,3900,4434.6599898580125,1492,12888,9521.58037525355
1748411975,500,,Aggregated,62.500000,0.000000,3900,4600,5000,5500,7200,8700,9900,11000,12000,13000,13000,3997,0,3900,4417.361771328497,1492,12888,9536.395046284713
1748411976,500,,Aggregated,64.200000,0.000000,3900,4500,5000,5500,7100,8600,9900,11000,12000,13000,13000,4065,0,3900,4393.69741697417,1492,12888,9529.615990159902
1748411977,500,,Aggregated,63.100000,0.000000,3900,4500,5000,5500,7100,8600,9900,11000,12000,13000,13000,4095,0,3900,4388.421245421246,1492,12888,9545.901831501831
1748411978,500,,Aggregated,64.800000,0.000000,3900,4500,5000,5400,7100,8600,9900,11000,12000,13000,13000,4177,0,3900,4366.017955470434,1492,12888,9560.056260474024
1748411979,500,,Aggregated,64.900000,0.000000,3900,4500,5000,5400,7000,8500,9900,11000,12000,13000,13000,4226,0,3900,4352.09914813062,1492,12888,9565.43492664458
1748411980,500,,Aggregated,68.300000,0.000000,3900,4500,4900,5400,7000,8500,9900,11000,12000,13000,13000,4286,0,3800,4337.054363042464,1492,12888,9572.613859076062
1748411981,500,,Aggregated,65.300000,0.000000,3800,4400,4900,5300,7000,8500,9900,11000,12000,13000,13000,4376,0,3800,4315.882084095064,1492,12888,9560.503199268738
1748411982,500,,Aggregated,68.600000,0.000000,3800,4400,4900,5300,6900,8500,9900,10000,12000,13000,13000,4440,0,3800,4301.754954954955,1492,12888,9575.626801801802
1748411983,500,,Aggregated,62.600000,0.000000,3800,4400,4900,5300,6900,8400,9900,10000,12000,13000,13000,4489,0,3800,4296.0135887725555,1492,12888,9581.556471374472
1748411984,500,,Aggregated,63.900000,0.000000,3800,4400,4900,5300,6800,8400,9900,10000,12000,13000,13000,4548,0,3800,4284.48526824978,1492,12888,9587.733729111698
1748411985,500,,Aggregated,65.100000,0.000000,3800,4400,4900,5200,6800,8400,9900,10000,12000,13000,13000,4605,0,3800,4274.783930510315,1492,12888,9586.335287730728
1748411986,500,,Aggregated,62.500000,0.000000,3800,4400,4900,5200,6800,8400,9900,10000,12000,13000,13000,4686,0,3800,4261.440674349125,1492,12888,9598.15898420828
1748411987,500,,Aggregated,63.500000,0.000000,3800,4400,4800,5200,6700,8300,9900,10000,12000,13000,13000,4757,0,3800,4246.245743115409,1492,12888,9603.344965314274
1748411988,500,,Aggregated,61.500000,0.000000,3800,4300,4800,5200,6700,8300,9800,10000,12000,13000,13000,4813,0,3800,4232.109702888011,1492,12888,9602.354664450446
1748411989,500,,Aggregated,62.400000,0.000000,3800,4300,4800,5100,6700,8300,9800,10000,12000,13000,13000,4847,0,3800,4227.575820094904,1492,12888,9619.362492263255
1748411990,500,,Aggregated,63.900000,0.000000,3800,4300,4800,5100,6700,8300,9800,10000,12000,13000,13000,4911,0,3800,4221.919364691509,1492,12888,9634.823661168804
1748411991,500,,Aggregated,64.100000,0.000000,3700,4300,4800,5100,6600,8300,9800,10000,12000,13000,13000,4967,0,3700,4214.84618481981,1492,12888,9636.426816992149
1748411992,500,,Aggregated,60.400000,0.000000,3700,4300,4800,5100,6600,8300,9800,10000,12000,13000,13000,5041,1,3700,4204.23487403293,1212,12888,9656.778416980758
1748411993,500,,Aggregated,61.800000,0.000000,3700,4300,4800,5100,6600,8200,9700,10000,12000,13000,13000,5121,1,3700,4193.145479398555,1212,12888,9662.579769576254
1748411994,500,,Aggregated,62.600000,0.100000,3700,4300,4700,5100,6500,8200,9700,10000,12000,13000,13000,5174,1,3700,4184.902783146502,1212,12888,9666.566099729416
1748411995,500,,Aggregated,60.700000,0.100000,3700,4300,4700,5100,6500,8200,9700,10000,12000,13000,13000,5218,1,3700,4176.606745879647,1212,12888,9670.250095822154
1748411996,500,,Aggregated,61.700000,0.100000,3700,4300,4700,5000,6500,8100,9600,10000,12000,13000,13000,5280,1,3700,4166.401325757576,1093,12888,9665.48125
1748411997,500,,Aggregated,62.800000,0.100000,3700,4300,4700,5000,6500,8100,9600,10000,12000,13000,13000,5362,1,3700,4161.2980231257,1093,12888,9665.841477060798
1748411998,500,,Aggregated,61.000000,0.100000,3700,4300,4700,5000,6500,8100,9600,10000,12000,13000,13000,5421,1,3700,4155.121748754842,1093,12888,9665.614462276333
1748411999,500,,Aggregated,59.300000,0.100000,3700,4300,4700,5000,6400,8100,9600,10000,12000,13000,13000,5466,1,3700,4151.88163190633,1093,12888,9670.82857665569
1748412000,500,,Aggregated,60.000000,0.100000,3700,4300,4700,5000,6400,8100,9600,10000,12000,13000,13000,5526,1,3700,4147.279768367716,1093,12888,9671.277415852335
1748412001,500,,Aggregated,59.400000,0.100000,3700,4300,4700,5000,6400,8000,9600,10000,12000,13000,13000,5596,1,3700,4140.414224446033,1093,12888,9673.403681200858
1748412002,500,,Aggregated,61.400000,0.100000,3700,4300,4700,5000,6300,8000,9500,10000,12000,13000,13000,5651,1,3700,4139.594938948859,1093,12888,9683.379401875774
1748412003,500,,Aggregated,61.500000,0.100000,3700,4300,4700,5000,6300,8000,9500,10000,12000,13000,13000,5680,1,3700,4137.343309859155,1093,12888,9686.870246478873
1748412004,500,,Aggregated,60.800000,0.000000,3700,4300,4700,5000,6300,8000,9500,10000,12000,13000,13000,5749,1,3700,4133.575578361454,1093,12888,9687.1861193251
1748412005,500,,Aggregated,60.600000,0.000000,3700,4300,4700,5000,6300,7900,9500,10000,12000,13000,13000,5812,1,3700,4129.971094287681,1093,12888,9692.695801789401
1748412006,500,,Aggregated,56.700000,0.000000,3700,4300,4700,5000,6200,7900,9500,10000,12000,13000,13000,5865,1,3700,4127.595566922421,1093,12888,9699.97220801364
1748412007,500,,Aggregated,56.100000,0.000000,3700,4300,4700,5000,6200,7800,9400,10000,12000,13000,13000,5933,1,3700,4129.719197707736,1093,12888,9708.513568177988
1748412008,500,,Aggregated,58.600000,0.000000,3700,4300,4700,5000,6200,7800,9400,10000,12000,13000,13000,5992,1,3700,4125.720293724967,1093,12888,9707.080273698264
1748412009,500,,Aggregated,60.200000,0.000000,3700,4300,4700,5000,6200,7800,9400,10000,12000,13000,13000,6079,1,3700,4122.069419312387,1093,12888,9715.8962000329
1748412010,500,,Aggregated,56.500000,0.000000,3700,4300,4700,5000,6200,7700,9400,10000,12000,13000,13000,6129,1,3700,4116.75199869473,1093,12888,9717.486049926578
1748412011,500,,Aggregated,58.300000,0.000000,3700,4300,4700,5000,6200,7700,9400,10000,12000,13000,13000,6177,1,3700,4113.578598024931,1093,12888,9723.949813825482
1748412012,500,,Aggregated,61.500000,0.000000,3700,4300,4700,5000,6200,7700,9300,10000,12000,13000,13000,6224,1,3700,4110.828245501285,1093,12888,9723.70517352185
1748412013,500,,Aggregated,59.600000,0.000000,3700,4300,4700,5000,6100,7600,9300,10000,12000,13000,13000,6288,1,3700,4109.428594147583,1093,12888,9717.92493638677
1748412014,500,,Aggregated,57.100000,0.000000,3700,4300,4700,5000,6100,7600,9300,10000,12000,13000,13000,6395,1,3700,4111.642064112588,1093,12888,9740.483033620016
1748412015,500,,Aggregated,58.800000,0.000000,3700,4300,4700,5000,6100,7600,9300,10000,12000,13000,13000,6438,1,3700,4110.772444858651,1093,12888,9755.39981360671
1748412016,500,,Aggregated,60.300000,0.000000,3700,4200,4700,5000,6100,7600,9300,10000,12000,13000,13000,6510,1,3700,4099.504147465438,1093,12888,9744.72242703533
1748412017,500,,Aggregated,63.800000,0.000000,3700,4200,4700,5000,6100,7600,9300,10000,12000,13000,13000,6558,1,3700,4094.849496797804,1093,12888,9748.38395852394
1748412018,500,,Aggregated,62.500000,0.000000,3700,4200,4700,5000,6100,7600,9300,10000,12000,13000,13000,6594,1,3700,4092.852744919624,1093,12888,9755.777525022748
1748412019,500,,Aggregated,63.600000,0.000000,3700,4200,4700,5000,6100,7500,9300,10000,12000,13000,13000,6663,1,3700,4091.5258892390816,1093,12888,9763.91940567312
1748412020,500,,Aggregated,62.600000,0.000000,3700,4200,4600,4900,6100,7500,9300,10000,12000,13000,13000,6718,1,3700,4087.674754391188,1093,12888,9757.623846382852
1748412021,500,,Aggregated,59.500000,0.000000,3700,4200,4600,4900,6100,7500,9300,10000,12000,13000,13000,6770,1,3700,4084.2660265878876,1093,12888,9752.574741506647
1748412022,500,,Aggregated,58.500000,0.000000,3700,4200,4600,4900,6000,7500,9300,10000,12000,13000,13000,6801,1,3700,4084.68210557271,1093,12888,9755.476694603734
1748412023,500,,Aggregated,58.200000,0.000000,3700,4200,4700,5000,6100,7500,9300,10000,12000,13000,13000,6889,1,3700,4089.628247931485,1093,12888,9772.119901291915
1748412024,500,,Aggregated,59.200000,0.000000,3700,4300,4700,5000,6100,7500,9300,10000,12000,13000,13000,6929,1,3700,4091.2127291095394,1093,12888,9776.104777024102
1748412025,500,,Aggregated,55.900000,0.000000,3700,4300,4700,5000,6000,7500,9300,10000,12000,13000,13000,7013,1,3700,4090.4427491800943,1093,12888,9779.972479680593
1748412026,500,,Aggregated,59.100000,0.000000,3700,4300,4700,4900,6000,7500,9300,10000,12000,13000,13000,7085,2,3700,4086.1974594213125,1093,12888,9772.14820042343
1748412027,500,,Aggregated,52.200000,0.000000,3700,4200,4600,4900,6000,7500,9200,10000,12000,13000,13000,7121,2,3700,4083.091279314703,1093,12888,9775.137761550344
1748412028,500,,Aggregated,57.600000,0.000000,3700,4300,4600,4900,6000,7500,9200,10000,12000,13000,13000,7162,2,3700,4082.182630550126,1093,12888,9771.063110862888
1748412029,500,,Aggregated,56.400000,0.100000,3700,4300,4700,4900,6000,7500,9200,10000,12000,13000,13000,7214,2,3700,4084.223731632936,1093,12888,9769.09245910729
1748412030,500,,Aggregated,56.500000,0.100000,3700,4300,4700,4900,6000,7500,9200,10000,12000,13000,13000,7234,2,3700,4085.0711915952447,1093,12888,9769.580868122754
1748412031,500,,Aggregated,57.300000,0.100000,3700,4300,4700,5000,6000,7500,9200,10000,12000,13000,13000,7321,2,3700,4092.456495014342,1093,12888,9787.726130310068
1748412032,500,,Aggregated,55.100000,0.100000,3700,4300,4700,5000,6100,7500,9200,10000,12000,13000,13000,7430,2,3700,4098.466487213997,1093,12888,9794.665141318977
1748412033,500,,Aggregated,51.000000,0.100000,3700,4300,4700,5000,6100,7500,9200,10000,12000,13000,13000,7455,2,3700,4098.885311871228,1093,12888,9800.75868544601
1748412034,500,,Aggregated,55.400000,0.100000,3700,4300,4700,5000,6000,7500,9200,10000,12000,13000,13000,7496,2,3700,4098.98159018143,1093,12888,9796.152614727855
1748412035,500,,Aggregated,62.700000,0.100000,3700,4300,4700,5000,6000,7400,9100,9900,12000,13000,13000,7522,2,3700,4099.611140654081,1093,12888,9794.307232119118
1748412036,500,,Aggregated,56.000000,0.100000,3700,4300,4700,5000,6000,7400,9100,9900,12000,13000,13000,7553,2,3700,4101.071627168013,1093,12888,9792.34118893155
1748412037,500,,Aggregated,56.900000,0.100000,3700,4300,4700,5000,6000,7400,9100,9900,12000,13000,13000,7646,2,3700,4103.850379283285,1093,12888,9787.870520533612
1748412038,500,,Aggregated,52.300000,0.100000,3700,4300,4700,5000,6100,7500,9100,9900,12000,13000,13000,7749,2,3700,4117.194347657763,1093,12888,9824.086978965028
1748412039,500,,Aggregated,47.900000,0.000000,3700,4300,4700,5000,6100,7500,9100,9900,12000,13000,13000,7807,2,3700,4115.137440758293,1093,12888,9824.551556295632
1748412040,500,,Aggregated,56.100000,0.000000,3700,4300,4700,5000,6100,7500,9100,9900,12000,13000,13000,7857,2,3700,4112.236858851979,1093,12888,9822.020873106783
1748412041,500,,Aggregated,57.400000,0.000000,3700,4300,4700,5000,6100,7400,9100,9900,12000,13000,13000,7894,2,3700,4109.202685583988,1093,12888,9815.48935900684
1748412042,500,,Aggregated,58.500000,0.000000,3700,4300,4700,5000,6100,7400,9100,9900,12000,13000,13000,7959,2,3700,4109.625581103153,1093,12888,9817.960296519663
1748412043,500,,Aggregated,62.900000,0.000000,3700,4300,4700,5000,6100,7400,9100,9900,12000,13000,13000,7988,2,3700,4111.400976464697,1093,12888,9822.077491236856
1748412044,500,,Aggregated,55.900000,0.000000,3700,4300,4700,5000,6100,7400,9100,9900,12000,13000,13000,8024,2,3700,4113.303589232303,1093,12888,9828.16375872383
1748412045,500,,Aggregated,52.900000,0.000000,3800,4300,4700,5000,6100,7400,9100,9900,12000,13000,13000,8108,2,3800,4119.683152442032,1093,12888,9846.793290577207
1748412046,500,,Aggregated,54.000000,0.000000,3800,4300,4700,5000,6100,7400,9100,9900,12000,13000,13000,8189,2,3800,4121.801563072414,1093,12888,9847.86347539382
