Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748413703,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748413704,50,,Aggregated,0.000000,0.000000,660,770,960,960,970,970,970,970,970,970,970,7,0,660,740.1428571428571,568,971,10499.0
1748413705,100,,Aggregated,0.000000,0.000000,1800,1800,1800,1800,1800,1900,2000,2000,2000,2000,2000,36,0,1800,1484.9722222222222,486,1950,10280.444444444445
1748413706,150,,Aggregated,0.000000,0.000000,1800,2000,2100,2200,2200,2300,2400,2500,2500,2500,2500,69,0,1800,1753.5217391304348,486,2468,10385.27536231884
1748413707,200,,Aggregated,4.000000,0.000000,1900,2000,2200,2200,2500,2900,3000,3000,3000,3000,3000,106,0,1900,1918.6037735849056,486,2996,9817.745283018869
1748413708,250,,Aggregated,17.333333,0.000000,2000,2200,2400,2700,3300,3500,3600,3600,3700,3700,3700,140,0,2000,2140.5,486,3700,9663.17857142857
1748413709,300,,Aggregated,17.750000,0.000000,2200,2400,2900,3100,3700,3800,4700,4800,4800,4800,4800,164,0,2200,2368.567073170732,486,4780,9701.213414634147
1748413710,350,,Aggregated,22.200000,0.000000,2300,3000,3600,3800,4600,4800,5100,5600,5600,5600,5600,201,0,2300,2742.363184079602,486,5594,9837.865671641792
1748413711,400,,Aggregated,23.500000,0.000000,2800,3600,4600,4600,4900,5600,5700,5800,6300,6300,6300,250,0,2800,3085.788,486,6275,9810.148
1748413712,450,,Aggregated,24.142857,0.000000,3000,3800,4700,4800,5300,5800,5900,6100,6900,6900,6900,273,0,3000,3275.8901098901097,486,6866,9830.205128205129
1748413713,500,,Aggregated,0.000000,0.000000,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,3,0,6580,6508.0,6373,6580,10499.0
1748413714,500,,Aggregated,0.000000,0.000000,6600,6900,7000,7000,7200,7200,7200,7200,7200,7200,7200,11,0,6600,6073.818181818182,3900,7174,10149.363636363636
