Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748414905,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748414906,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748414907,100,,Aggregated,0.000000,0.000000,1800,1900,1900,1900,1900,2000,2000,2000,2000,2000,2000,26,0,1800,1745.3846153846155,1438,1963,10499.0
1748414908,150,,Aggregated,0.000000,0.000000,1900,2200,2400,2500,2900,2900,3000,3000,3000,3000,3000,46,0,1900,2042.608695652174,1009,2958,10443.521739130434
1748414909,200,,Aggregated,6.000000,0.000000,2500,2900,2900,2900,3000,3200,3400,3800,3800,3800,3800,87,0,2500,2421.2758620689656,1009,3838,10364.137931034482
1748414910,250,,Aggregated,13.000000,0.000000,2700,2900,2900,3000,3300,3600,3800,4500,4500,4500,4500,98,0,2600,2518.6938775510203,1009,4520,10297.744897959185
1748414911,300,,Aggregated,15.250000,0.000000,2900,3300,3500,3600,3900,4400,4700,5000,5000,5000,5000,148,0,2900,2906.6824324324325,1009,4979,9807.013513513513
1748414912,350,,Aggregated,19.200000,0.000000,2900,3300,3600,3700,4200,4600,4800,5000,5900,5900,5900,158,0,2900,2990.518987341772,1009,5870,9800.550632911392
1748414913,400,,Aggregated,23.000000,0.000000,3200,3600,3900,4400,5000,5600,5900,5900,5900,5900,5900,198,0,3000,3309.979797979798,1009,5887,9738.20707070707
1748414914,450,,Aggregated,22.428571,0.000000,3500,4100,4600,4800,5800,6000,6700,6800,6900,6900,6900,236,0,3500,3645.762711864407,1009,6867,9686.398305084746
1748414915,500,,Aggregated,0.000000,0.000000,6500,6900,7000,7100,7400,7600,8300,8300,8300,8300,8300,36,0,6500,6150.583333333333,2374,8273,10110.638888888889
1748414916,500,,Aggregated,0.000000,0.000000,6600,6900,7100,7300,7500,8000,8200,8300,8300,8300,8300,85,0,6600,6210.929411764706,2374,8273,10021.811764705883
1748414917,500,,Aggregated,25.000000,0.000000,6600,7100,7300,7400,7700,8100,8600,8700,9100,9100,9100,139,0,6600,6372.079136690648,2374,9107,10043.705035971223
1748414918,500,,Aggregated,38.500000,0.000000,6600,7100,7400,7600,8100,8400,8700,9100,9300,9300,9300,201,0,6600,6294.955223880597,1400,9261,9874.676616915423
1748414919,500,,Aggregated,44.333333,0.000000,6600,7100,7400,7600,8100,8400,9000,9100,9400,9400,9400,208,0,6600,6294.6875,1400,9381,9831.379807692309
1748414920,500,,Aggregated,47.750000,0.000000,6700,7200,7500,7600,8200,9000,9800,9800,9900,9900,9900,220,0,6700,6383.936363636363,1400,9881,9853.072727272727
1748414921,500,,Aggregated,41.400000,0.000000,6600,7200,7600,7700,8500,9200,9900,10000,10000,10000,10000,247,0,6600,6471.0202429149795,1400,10265,9694.8987854251
1748414922,500,,Aggregated,36.166667,0.000000,6900,7500,8000,8200,9300,10000,11000,11000,12000,12000,12000,340,0,6900,6795.60294117647,1400,11873,9585.438235294117
1748414923,500,,Aggregated,34.428571,0.000000,6900,7500,8100,8300,9400,10000,11000,11000,12000,12000,12000,362,0,6900,6850.762430939227,1400,11873,9537.466850828729
1748414924,500,,Aggregated,34.428571,0.000000,7000,7600,8200,8700,9800,11000,11000,12000,13000,13000,13000,401,0,7000,7050.2219451371575,1400,12568,9496.81795511222
1748414925,500,,Aggregated,40.000000,0.000000,7200,8000,8900,9400,11000,12000,13000,14000,14000,14000,14000,482,0,7100,7406.197095435685,1400,14264,9493.927385892117
1748414926,500,,Aggregated,40.100000,0.000000,7400,8600,9700,10000,12000,13000,14000,15000,15000,15000,15000,599,0,7400,7865.161936560935,1400,15176,9454.82470784641
1748414927,500,,Aggregated,44.900000,0.000000,7600,9100,10000,11000,13000,14000,15000,16000,17000,17000,17000,675,0,7600,8259.903703703703,1400,16566,9467.462222222222
1748414928,500,,Aggregated,44.900000,0.000000,7600,9000,10000,11000,13000,14000,15000,16000,17000,17000,17000,713,0,7600,8180.730715287517,1400,16566,9419.692847124825
1748414929,500,,Aggregated,51.500000,0.000000,7500,9000,10000,11000,13000,14000,15000,16000,17000,17000,17000,753,0,7500,8108.155378486056,1400,16566,9369.475431606907
1748414930,500,,Aggregated,52.200000,0.000000,7300,8600,9900,11000,13000,14000,15000,16000,17000,17000,17000,844,0,7300,7865.0841232227485,1400,16566,9277.637440758293
1748414931,500,,Aggregated,53.200000,0.000000,7300,8600,9700,11000,13000,14000,15000,16000,17000,17000,17000,884,0,7300,7801.7658371040725,1400,16566,9294.02149321267
1748414932,500,,Aggregated,53.200000,0.000000,7300,8400,9600,11000,13000,14000,15000,16000,17000,17000,17000,908,0,7300,7759.04295154185,1400,16566,9275.55947136564
1748414933,500,,Aggregated,62.400000,0.000000,7100,8300,9500,10000,13000,14000,15000,16000,17000,17000,17000,979,0,7100,7670.181818181818,1400,16566,9215.357507660878
1748414934,500,,Aggregated,59.900000,0.000000,7000,8100,9300,10000,12000,14000,15000,16000,16000,17000,17000,1065,0,7000,7562.006572769953,1400,16566,9210.079812206573
1748414935,500,,Aggregated,60.200000,0.000000,6900,8100,9100,10000,12000,14000,15000,15000,16000,17000,17000,1123,0,6900,7438.5182546749775,1400,16566,9210.085485307212
1748414936,500,,Aggregated,65.300000,0.000000,6800,8000,9000,9800,12000,14000,15000,15000,16000,17000,17000,1171,0,6800,7340.524338172502,1400,16566,9265.473953885568
1748414937,500,,Aggregated,61.600000,0.000000,6600,7700,8900,9600,12000,13000,15000,15000,16000,17000,17000,1254,0,6600,7144.078149920255,1400,16566,9208.621212121212
1748414938,500,,Aggregated,59.900000,0.000000,6500,7600,8700,9400,12000,13000,15000,15000,16000,17000,17000,1304,0,6500,7024.440950920245,1400,16566,9271.358895705522
1748414939,500,,Aggregated,59.500000,0.000000,6300,7500,8500,9300,12000,13000,15000,15000,16000,17000,17000,1377,0,6300,6858.148148148148,1400,16566,9235.749455337691
1748414940,500,,Aggregated,59.500000,0.000000,6200,7400,8400,9200,12000,13000,15000,15000,16000,17000,17000,1415,0,6200,6768.753356890459,1400,16566,9219.92367491166
1748414941,500,,Aggregated,61.100000,0.000000,6100,7400,8300,9100,12000,13000,15000,15000,16000,17000,17000,1461,0,6100,6707.878165639972,1400,16566,9294.01505817933
1748414942,500,,Aggregated,58.900000,0.000000,5900,7300,8100,9000,12000,13000,15000,15000,16000,17000,17000,1530,0,5900,6558.998692810457,1400,16566,9227.950326797385
1748414943,500,,Aggregated,59.100000,0.000000,5800,7100,8100,8900,11000,13000,14000,15000,16000,17000,17000,1597,0,5800,6440.794614902943,1400,16566,9232.575453976206
1748414944,500,,Aggregated,61.900000,0.000000,5700,7100,8000,8800,11000,13000,14000,15000,16000,17000,17000,1614,0,5700,6415.673482032218,1400,16566,9245.807930607187
1748414945,500,,Aggregated,63.300000,0.000000,5600,7000,7900,8600,11000,13000,14000,15000,16000,17000,17000,1687,0,5600,6315.860699466509,1400,16566,9218.184943687018
