Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748400105,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748400106,50,,Aggregated,0.000000,0.000000,830,830,860,870,930,960,960,960,960,960,960,19,0,830,803.1578947368421,633,960,10499.0
1748400107,100,,Aggregated,0.000000,0.000000,1400,1500,1500,1500,1600,1700,1700,1700,1700,1700,1700,51,0,1400,1244.9019607843138,633,1724,10444.0
1748400108,150,,Aggregated,0.000000,0.000000,1500,1500,1600,1700,1800,1900,1900,2100,2100,2100,2100,81,0,1500,1374.8641975308642,633,2092,9849.703703703704
1748400109,200,,Aggregated,19.000000,0.000000,1600,1800,1900,2000,2100,2400,2700,2700,2700,2700,2700,114,0,1600,1582.2894736842106,633,2675,9501.157894736842
1748400110,250,,Aggregated,25.500000,0.000000,1800,2100,2800,3100,3400,3800,4000,4000,4000,4000,4000,163,0,1800,2053.5766871165642,633,4013,9708.361963190184
1748400111,300,,Aggregated,27.000000,0.000000,1900,2700,3100,3300,3400,3800,4000,4000,4300,4300,4300,181,0,1900,2160.453038674033,633,4271,9870.276243093922
1748400112,350,,Aggregated,28.500000,0.000000,1900,2700,3200,3400,3800,4000,4600,4900,4900,4900,4900,193,1,1900,2260.937823834197,633,4869,9854.38860103627
1748400113,400,,Aggregated,32.600000,0.000000,2200,3100,3400,3400,4000,4800,5500,5500,5800,5800,5800,222,1,2100,2511.5135135135133,633,5779,9813.022522522522
1748400114,450,,Aggregated,30.166667,0.000000,2700,3400,3700,3900,4900,5600,6600,6800,6900,6900,6900,244,1,2700,2789.2418032786886,633,6865,9836.508196721312
1748400115,500,,Aggregated,0.000000,0.000000,6300,6500,6900,6900,7100,7300,7700,7900,7900,7900,7900,76,0,6300,5876.0921052631575,3627,7880,9742.407894736842
1748400116,500,,Aggregated,0.000000,0.000000,6300,6900,7000,7000,7000,7300,7700,7900,7900,7900,7900,97,0,6300,6062.154639175258,3627,7880,9883.690721649484
1748400117,500,,Aggregated,0.000000,0.000000,6500,7000,7000,7100,7700,8500,8500,8500,9500,9500,9500,135,0,6500,6388.740740740741,3627,9482,9901.251851851852
1748400118,500,,Aggregated,44.500000,0.000000,6800,7000,7400,7600,8500,8700,8800,9200,9500,9500,9500,200,0,6800,6592.795,2313,9482,9842.23
1748400119,500,,Aggregated,44.500000,0.000000,6900,7100,7600,7700,8500,8700,8900,9200,9500,9500,9500,230,0,6900,6679.778260869565,2313,9482,9796.560869565217
1748400120,500,,Aggregated,45.000000,0.000000,7000,7400,7800,8100,8500,9100,9300,9700,10000,10000,10000,297,0,7000,6793.212121212121,2313,9953,9755.555555555555
1748400121,500,,Aggregated,48.250000,0.000000,7000,7500,8000,8200,8700,9200,9500,10000,11000,11000,11000,326,0,7000,6838.230061349694,2313,10674,9695.484662576688
1748400122,500,,Aggregated,46.000000,0.000000,7000,7700,8200,8300,9000,9300,10000,11000,12000,12000,12000,368,0,7000,7005.35597826087,2313,11965,9665.046195652174
1748400123,500,,Aggregated,46.571429,0.000000,7200,8100,8400,8700,9300,10000,11000,12000,12000,12000,12000,466,0,7100,7252.748927038627,2313,12460,9571.223175965666
1748400124,500,,Aggregated,46.571429,0.000000,7300,8200,8700,9100,10000,10000,11000,12000,12000,12000,12000,529,0,7300,7408.964083175803,2313,12460,9560.659735349716
1748400125,500,,Aggregated,46.000000,0.000000,7300,8200,8800,9200,10000,11000,11000,12000,13000,13000,13000,573,0,7300,7471.687609075044,2313,12965,9539.141361256545
1748400126,500,,Aggregated,51.333333,0.000000,7300,8300,8900,9200,10000,11000,12000,12000,14000,14000,14000,597,0,7300,7505.1641541038525,2313,13891,9549.005025125629
1748400127,500,,Aggregated,52.900000,0.000000,7400,8400,8900,9200,10000,11000,12000,13000,14000,14000,14000,722,0,7400,7513.08864265928,2086,14096,9360.515235457064
1748400128,500,,Aggregated,49.700000,0.000000,7300,8400,8900,9200,10000,11000,13000,13000,16000,16000,16000,834,0,7300,7506.531175059952,2086,15671,9262.952038369305
1748400129,500,,Aggregated,50.800000,0.000000,7200,8300,8800,9200,10000,11000,13000,14000,16000,16000,16000,882,0,7200,7388.708616780045,1899,15671,9216.366213151927
1748400130,500,,Aggregated,58.700000,0.000000,7100,8200,8800,9100,10000,11000,13000,14000,16000,16000,16000,920,0,7100,7317.768478260869,1899,15671,9187.683695652175
1748400131,500,,Aggregated,65.200000,0.000000,7000,8100,8700,9000,10000,11000,12000,13000,14000,16000,16000,1012,0,7000,7123.736166007905,1754,15671,9181.72233201581
1748400132,500,,Aggregated,65.200000,0.000000,6900,7900,8500,8900,10000,11000,12000,13000,14000,16000,16000,1077,0,6900,6946.348189415042,1754,15671,9343.595171773444
1748400133,500,,Aggregated,68.400000,0.000000,6800,7700,8400,8800,10000,11000,12000,13000,14000,16000,16000,1154,0,6700,6760.355285961872,1754,15671,9437.089254766031
1748400134,500,,Aggregated,70.900000,0.000000,6700,7700,8400,8800,10000,11000,12000,13000,14000,16000,16000,1163,0,6700,6739.40154772141,1754,15671,9444.202923473775
1748400135,500,,Aggregated,70.900000,0.000000,6600,7500,8300,8700,9900,11000,12000,13000,14000,16000,16000,1239,0,6600,6554.396287328491,1713,15671,9470.456820016143
1748400136,500,,Aggregated,63.200000,0.000000,6300,7200,8200,8600,9700,11000,12000,13000,14000,16000,16000,1342,0,6300,6326.868107302534,1576,15671,9435.646795827124
1748400137,500,,Aggregated,63.200000,0.000000,6100,7200,8100,8500,9500,11000,12000,13000,14000,16000,16000,1391,0,6100,6216.925952552121,812,15671,9451.034507548526
1748400138,500,,Aggregated,66.600000,0.000000,6000,7100,8000,8500,9500,11000,12000,13000,14000,16000,16000,1416,0,6000,6174.014830508475,812,15671,9448.927259887005
1748400139,500,,Aggregated,73.300000,0.000000,6000,7100,7900,8400,9400,11000,12000,13000,14000,16000,16000,1453,0,6000,6120.9311768754305,812,15671,9435.249139710942
1748400140,500,,Aggregated,58.200000,0.000000,5900,7000,7800,8400,9400,10000,12000,13000,14000,16000,16000,1481,0,5900,6087.767049291019,812,15671,9420.340310600945
1748400141,500,,Aggregated,58.200000,0.000000,5700,7000,7700,8200,9300,10000,12000,13000,14000,16000,16000,1572,0,5700,5997.182569974555,812,15671,9409.527989821883
1748400142,500,,Aggregated,57.100000,0.000000,5500,6800,7500,8200,9200,10000,12000,13000,14000,16000,16000,1676,0,5500,5909.59307875895,812,15671,9468.831145584725
1748400143,500,,Aggregated,56.200000,0.000000,5500,6700,7400,8100,9200,10000,12000,13000,14000,16000,16000,1729,0,5500,5853.803354540197,812,15671,9453.88027761712
1748400144,500,,Aggregated,59.900000,0.000000,5300,6600,7300,8000,9200,10000,12000,13000,14000,16000,16000,1813,0,5300,5764.184225041368,812,15671,9422.520132377274
1748400145,500,,Aggregated,57.600000,0.000000,5300,6600,7200,7900,9100,10000,12000,13000,14000,16000,16000,1844,0,5300,5725.689262472885,812,15671,9421.613340563992
1748400146,500,,Aggregated,65.100000,0.000000,5100,6500,7200,7800,9100,10000,12000,13000,14000,16000,16000,1906,0,5100,5642.467995802728,812,15671,9426.46537250787
1748400147,500,,Aggregated,60.300000,0.000000,5100,6300,7100,7700,9100,10000,11000,13000,14000,16000,16000,1989,0,5100,5579.211664152841,812,15671,9496.951734539969
1748400148,500,,Aggregated,57.400000,0.000000,5000,6300,7000,7600,9000,10000,11000,12000,14000,16000,16000,2042,0,5000,5534.241429970617,812,15671,9528.375612144955
1748400149,500,,Aggregated,59.500000,0.000000,5000,6300,7000,7600,9000,10000,11000,12000,14000,16000,16000,2056,0,5000,5520.597762645914,812,15671,9526.820038910506
