Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748400705,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748400706,50,,Aggregated,0.000000,0.000000,870,880,880,880,890,900,900,900,900,900,900,12,0,870,831.5833333333334,754,897,10499.0
1748400707,100,,Aggregated,0.000000,0.000000,1500,1500,1600,1600,1600,1700,1700,1800,1800,1800,1800,53,0,1500,1336.9245283018868,754,1772,10334.77358490566
1748400708,150,,Aggregated,0.000000,0.000000,1400,1500,1600,1600,1600,1700,1800,1900,1900,1900,1900,79,0,1400,1337.4683544303798,754,1904,9613.594936708861
1748400709,200,,Aggregated,7.500000,0.000000,1500,1600,1600,1700,2500,2700,2900,2900,2900,2900,2900,116,0,1500,1539.9310344827586,754,2906,9621.189655172413
1748400710,250,,Aggregated,20.666667,0.000000,1500,1700,2500,2700,3100,3900,4000,4000,4000,4000,4000,145,0,1500,1853.9586206896552,754,4000,9773.310344827587
1748400711,300,,Aggregated,24.000000,0.000000,1800,2900,3300,3600,4000,4000,4200,4800,4900,4900,4900,197,0,1800,2302.6700507614214,754,4916,9958.502538071067
1748400712,350,,Aggregated,25.200000,0.000000,2400,3100,3500,3900,4000,4200,4400,4800,5400,5400,5400,229,0,2400,2484.008733624454,754,5388,9988.633187772926
1748400713,400,,Aggregated,25.200000,0.000000,2700,3400,3900,4000,4100,4200,5000,5200,6200,6200,6200,254,0,2700,2653.8779527559054,754,6211,9999.259842519685
1748400714,450,,Aggregated,31.428571,0.000000,3000,3600,4000,4100,4200,4900,5500,5600,6200,6200,6200,279,0,3000,2813.2974910394264,754,6211,9920.053763440861
1748400715,500,,Aggregated,0.000000,0.000000,5500,6500,6800,6800,6800,6800,6800,6800,6800,6800,6800,9,0,5500,5645.222222222223,4202,6816,9096.666666666666
1748400716,500,,Aggregated,0.000000,0.000000,4800,6500,6800,6800,6800,6800,6800,6800,6800,6800,6800,11,0,4800,5252.818181818182,3078,6816,8789.818181818182
1748400717,500,,Aggregated,0.000000,0.000000,6100,6600,7100,7400,7700,8200,8700,8700,8900,8900,8900,129,0,6100,5968.193798449613,2337,8894,8685.333333333334
1748400718,500,,Aggregated,4.500000,0.000000,6200,6800,7500,7600,8600,8800,8900,9900,9900,9900,9900,164,0,6200,6250.176829268293,2337,9903,8842.298780487805
1748400719,500,,Aggregated,11.000000,0.000000,6500,7400,7700,7900,8700,8900,9900,9900,10000,10000,10000,198,0,6500,6515.550505050505,2337,10223,9057.39898989899
1748400720,500,,Aggregated,33.000000,0.000000,7400,8300,8400,8800,9300,9700,10000,10000,11000,11000,11000,268,0,7300,7110.80223880597,2337,11300,9382.682835820895
1748400721,500,,Aggregated,36.800000,0.000000,7500,8300,8700,9100,9500,10000,10000,10000,11000,11000,11000,320,0,7500,7251.703125,2337,11300,9482.10625
1748400722,500,,Aggregated,38.000000,0.000000,7600,8300,8800,9100,9700,10000,10000,11000,11000,11000,11000,379,0,7600,7285.928759894459,2337,11300,9503.80474934037
1748400723,500,,Aggregated,40.857143,0.000000,7700,8500,9000,9300,10000,10000,11000,11000,11000,11000,11000,503,0,7700,7324.236580516898,1799,11300,9491.878727634195
1748400724,500,,Aggregated,43.250000,0.000000,7700,8700,9100,9300,10000,10000,11000,11000,11000,11000,11000,591,0,7700,7360.04399323181,1799,11300,9457.49915397631
1748400725,500,,Aggregated,46.666667,0.000000,7400,8500,9100,9300,10000,10000,11000,11000,11000,11000,11000,645,0,7400,7169.615503875969,1790,11300,9357.658914728681
1748400726,500,,Aggregated,57.800000,0.000000,7100,8300,9000,9200,10000,10000,11000,11000,12000,12000,12000,705,0,7100,7038.060992907802,1790,11719,9303.686524822695
1748400727,500,,Aggregated,60.300000,0.000000,6700,8300,8900,9200,9900,10000,11000,11000,12000,12000,12000,754,0,6700,6884.901856763926,1790,11719,9219.1525198939
1748400728,500,,Aggregated,66.300000,0.000000,6600,8100,8800,9100,9900,10000,11000,11000,12000,12000,12000,811,0,6600,6811.006165228114,1790,11719,9214.847102342786
1748400729,500,,Aggregated,68.500000,0.000000,6400,8100,8800,9100,9800,10000,11000,11000,12000,12000,12000,883,0,6400,6748.77463193658,1790,11719,9253.424688561721
1748400730,500,,Aggregated,67.600000,0.000000,6300,7700,8500,9000,9800,10000,11000,11000,12000,12000,12000,984,0,6300,6606.997967479675,1790,11719,9334.650406504064
1748400731,500,,Aggregated,65.600000,0.000000,6200,7500,8300,8900,9700,10000,11000,11000,12000,12000,12000,1066,0,6200,6474.770168855534,1790,12215,9290.039399624766
1748400732,500,,Aggregated,70.300000,0.000000,6100,7300,8300,8800,9700,10000,11000,11000,12000,12000,12000,1099,0,6100,6394.24567788899,1790,12215,9306.02092811647
1748400733,500,,Aggregated,69.900000,0.000000,6000,7200,8300,8800,9700,10000,11000,11000,12000,12000,12000,1141,0,6000,6313.740578439965,1790,12215,9379.65907099036
