Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748399504,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748399505,50,,Aggregated,0.000000,0.000000,960,960,960,960,980,980,990,990,990,990,990,23,0,960,878.2608695652174,668,986,10499.0
1748399506,100,,Aggregated,0.000000,0.000000,1200,1700,1700,1700,1800,1800,1900,1900,1900,1900,1900,50,0,1200,1266.34,668,1856,10499.0
1748399507,150,,Aggregated,0.000000,0.000000,1500,1700,1700,1800,1900,1900,2000,2000,2000,2000,2000,75,0,1500,1404.3466666666666,668,2002,9706.68
1748399508,200,,Aggregated,15.500000,0.000000,1700,1800,1900,1900,2700,2800,2900,2900,2900,2900,2900,109,0,1700,1677.8440366972477,668,2889,9455.788990825688
1748399509,250,,Aggregated,20.666667,0.000000,1800,2200,2700,2800,3500,3600,3600,3600,3600,3600,3600,146,0,1800,2026.2123287671234,668,3587,9883.986301369863
1748399510,300,,Aggregated,22.000000,0.000000,1900,2900,3400,3500,3700,4300,4700,4700,4700,4700,4700,179,0,1900,2376.2290502793294,668,4681,9997.536312849163
1748399511,350,,Aggregated,28.800000,0.000000,2100,3000,3400,3600,3900,4500,4700,4700,4800,4800,4800,194,0,2100,2461.324742268041,668,4795,10077.505154639175
1748399512,400,,Aggregated,27.500000,0.000000,2800,3500,3700,3900,4700,5100,5500,5500,6100,6100,6100,252,0,2800,2854.123015873016,668,6080,9952.932539682539
1748399513,450,,Aggregated,27.428571,0.000000,3300,3700,4400,4600,5200,5400,5600,5900,6300,6300,6300,296,0,3200,3150.1486486486488,668,6285,9922.10472972973
1748399514,500,,Aggregated,0.000000,0.000000,5500,5700,5900,6000,6700,6800,7000,7000,7000,7000,7000,27,0,5500,5002.962962962963,2373,6973,9312.925925925925
1748399515,500,,Aggregated,0.000000,0.000000,5900,6100,6500,6700,6900,7100,7900,8000,8000,8000,8000,93,0,5900,5509.709677419355,2373,7971,9694.666666666666
1748399516,500,,Aggregated,0.000000,0.000000,5900,6200,6700,6900,7100,7700,8100,8100,8200,8200,8200,126,0,5900,5690.452380952381,2373,8176,9801.253968253968
1748399517,500,,Aggregated,22.500000,0.000000,6100,6700,7000,7100,7800,8000,8600,8800,8800,8800,8800,186,0,6000,5924.8279569892475,2373,8775,9765.97311827957
1748399518,500,,Aggregated,42.000000,0.000000,6100,6900,7100,7500,8000,8500,8800,9000,9300,9300,9300,242,0,6100,6131.760330578512,2373,9264,9695.082644628099
1748399519,500,,Aggregated,36.750000,0.000000,6300,6900,7300,7600,8100,8600,9000,9200,10000,10000,10000,288,0,6200,6201.565972222223,2373,10491,9668.5
1748399520,500,,Aggregated,40.400000,0.000000,6500,7100,7600,7900,8500,8900,9400,9900,11000,11000,11000,330,0,6500,6399.948484848484,2373,10599,9700.539393939394
1748399521,500,,Aggregated,47.500000,0.000000,6600,7300,7800,8000,8800,9300,9900,10000,11000,11000,11000,392,0,6600,6576.438775510204,2373,11492,9605.732142857143
1748399522,500,,Aggregated,44.142857,0.000000,6800,7500,8000,8300,9300,9900,11000,12000,13000,13000,13000,468,0,6700,6757.100427350428,2373,12555,9503.435897435897
1748399523,500,,Aggregated,44.125000,0.000000,6900,7800,8300,8900,9800,10000,11000,12000,14000,14000,14000,579,0,6900,6991.276338514681,2373,13608,9501.982728842833
1748399524,500,,Aggregated,48.888889,0.000000,6900,7800,8400,8900,9900,11000,11000,12000,14000,14000,14000,656,0,6900,6985.327743902439,1117,13608,9453.928353658537
1748399525,500,,Aggregated,57.000000,0.000000,6800,7800,8300,8900,10000,11000,11000,12000,14000,14000,14000,708,0,6800,6966.947740112994,1117,13608,9461.090395480225
1748399526,500,,Aggregated,61.400000,0.000000,6700,7600,8200,8800,9900,11000,11000,12000,14000,14000,14000,780,0,6700,6807.764102564102,1117,13608,9397.652564102564
1748399527,500,,Aggregated,63.600000,0.000000,6500,7400,8000,8600,9800,10000,11000,12000,14000,14000,14000,869,0,6500,6611.876869965477,1117,13608,9297.95512082854
1748399528,500,,Aggregated,64.000000,0.000000,6300,7300,7900,8400,9800,10000,11000,12000,14000,14000,14000,936,0,6200,6448.584401709401,1117,13608,9281.89423076923
1748399529,500,,Aggregated,71.600000,0.000000,6100,7200,7900,8400,9700,10000,11000,12000,14000,14000,14000,970,0,6100,6393.1762886597935,1117,13608,9342.247422680412
1748399530,500,,Aggregated,70.500000,0.000000,6000,7100,7800,8200,9600,10000,11000,12000,13000,14000,14000,1039,0,6000,6281.255052935515,1117,13608,9465.339749759383
1748399531,500,,Aggregated,67.900000,0.000000,5900,6900,7700,8100,9500,10000,11000,12000,13000,14000,14000,1108,0,5900,6144.108303249098,1117,13608,9520.26714801444
1748399532,500,,Aggregated,68.700000,0.000000,5800,6800,7500,7900,9300,10000,11000,12000,13000,14000,14000,1180,0,5800,5982.1949152542375,1117,13608,9481.386440677967
1748399533,500,,Aggregated,74.400000,0.000000,5700,6700,7400,7900,9300,10000,11000,12000,13000,14000,14000,1233,0,5700,5875.604217356042,1117,13608,9518.665855636658
