Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748402879,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748402880,50,,Aggregated,0.000000,0.000000,470,470,490,490,570,570,570,570,570,570,570,7,0,470,465.42857142857144,389,572,9266.142857142857
1748402881,100,,Aggregated,0.000000,0.000000,1500,1800,1800,1800,1800,1900,1900,1900,1900,1900,1900,51,0,1500,1398.8235294117646,389,1864,10329.78431372549
1748402882,150,,Aggregated,4.000000,0.000000,1500,1800,1800,1800,1900,1900,2000,2100,2100,2100,2100,74,0,1500,1462.8243243243244,389,2089,10008.202702702703
1748402883,200,,Aggregated,15.000000,0.000000,1700,1800,1900,1900,2200,2300,2900,2900,2900,2900,2900,91,0,1700,1597.8461538461538,389,2895,9942.846153846154
1748402884,250,,Aggregated,21.666667,0.000000,2100,2800,2900,3100,3800,3900,3900,3900,4000,4000,4000,158,0,2100,2264.974683544304,389,3992,9841.094936708861
1748402885,300,,Aggregated,21.750000,0.000000,2200,2900,3100,3400,3800,3900,3900,4000,4500,4500,4500,175,0,2200,2391.782857142857,389,4492,9829.451428571429
1748402886,350,,Aggregated,21.200000,0.000000,2800,3300,3700,3800,4300,4600,5300,5600,5600,5600,5600,212,0,2800,2715.7783018867926,389,5599,9848.957547169812
1748402887,400,,Aggregated,28.000000,0.000000,2800,3400,3800,3900,4600,5000,5600,5600,5900,5900,5900,225,0,2800,2827.5911111111113,389,5879,9836.386666666667
1748402888,450,,Aggregated,29.857143,0.000000,2900,3600,3900,4000,4800,5300,5700,5900,6300,6300,6300,250,0,2900,2966.184,389,6293,9808.792
1748402889,500,,Aggregated,0.000000,0.000000,1800,3000,3900,4500,5000,5900,6500,6800,7400,7400,7400,666,638,1800,2165.4384384384384,62,7374,529.539039039039
1748402890,500,,Aggregated,0.000000,0.000000,750,2900,3900,4700,5800,6500,7700,7700,7700,7700,7700,857,829,750,2081.7263373423,14,7721.571673988365,442.55892648774795
1748402891,500,,Aggregated,0.000000,0.000000,750,2900,3900,4700,5800,6500,7700,7700,7700,7700,7700,857,829,750,2081.7263373423,14,7721.571673988365,442.55892648774795
1748402892,500,,Aggregated,428.500000,414.500000,750,2900,3900,4700,5800,6500,7700,7700,7700,7700,7700,863,829,750,2079.7317162252043,14,7721.571673988365,488.9269988412515
1748402893,500,,Aggregated,285.666667,276.333333,1300,2800,3900,4500,5800,6500,7700,7700,7700,7700,7700,898,829,990,2099.5417272854693,14,7721.571673988365,778.9031180400891
1748402894,500,,Aggregated,215.500000,207.250000,1800,2900,3800,4100,5700,6400,7400,7700,7700,7700,7700,961,830,1800,2149.9089189410524,1,7721.571673988365,1248.2559833506764
1748402895,500,,Aggregated,177.400000,165.800000,1800,3000,3800,4100,5600,6200,7300,7700,7700,7700,7700,1028,833,1800,2224.688201461431,1,7721.571673988365,1723.0817120622569
1748402896,500,,Aggregated,177.400000,165.800000,1900,3000,3800,4000,5100,5900,7000,7700,7700,7700,7700,1063,836,1900,2234.000443181892,0,7721.571673988365,1903.8767638758231
1748402897,500,,Aggregated,145.857143,119.000000,2300,3200,3800,4100,5000,5900,6900,7700,7700,7700,7700,1130,837,2300,2310.300416904736,0,7721.571673988365,2264.4867256637167
1748402898,500,,Aggregated,132.875000,104.500000,2400,3200,3900,4100,5000,5900,6800,7700,7700,7700,7700,1162,838,2400,2350.6682195373073,0,7721.571673988365,2460.4681583476763
1748402899,500,,Aggregated,122.555556,93.000000,2400,3200,3900,4200,5100,5900,6900,7700,7700,7700,7700,1173,839,2400,2366.794945526301,0,7721.571673988365,2532.4057971014495
