Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748402278,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748402279,50,,Aggregated,0.000000,0.000000,840,930,950,950,970,970,970,970,970,970,970,7,0,840,848.1428571428571,740,969,10499.0
1748402280,100,,Aggregated,0.000000,0.000000,1100,1400,1400,1400,1800,1800,1900,1900,1900,1900,1900,29,0,1100,1176.5172413793102,576,1921,9987.724137931034
1748402281,150,,Aggregated,0.000000,0.000000,1200,1400,1800,1800,2000,2200,2200,2700,2700,2700,2700,54,0,1200,1351.9814814814815,576,2702,9378.685185185184
1748402282,200,,Aggregated,0.000000,0.000000,1200,1400,1800,1800,2000,2200,2200,2700,2700,2700,2700,57,0,1200,1337.982456140351,576,2702,9303.508771929824
1748402283,250,,Aggregated,13.000000,0.000000,1400,1700,1900,2000,2400,3800,4500,4600,4600,4600,4600,64,0,1300,1562.6875,576,4640,9281.796875
1748402284,300,,Aggregated,14.250000,0.000000,1600,2100,3800,4500,5400,5600,5600,5700,5700,5700,5700,87,0,1600,2336.1494252873563,517,5714,9725.83908045977
1748402285,350,,Aggregated,11.800000,0.000000,2100,4600,5600,5600,5800,5900,6700,6700,6800,6800,6800,116,0,2100,3083.5775862068967,517,6818,9956.103448275862
1748402286,400,,Aggregated,11.166667,0.000000,2500,5000,5600,5700,6000,6700,6800,6900,6900,6900,6900,135,0,2500,3373.9925925925927,517,6927,9904.392592592592
1748402287,450,,Aggregated,12.571429,0.000000,4600,5800,6300,6600,6900,7300,7400,7700,7900,7900,7900,186,0,4600,4110.790322580645,517,7926,9888.268817204302
1748402288,500,,Aggregated,0.000000,0.000000,6800,7200,7400,7400,7500,7500,8400,8400,8400,8400,8400,36,0,6600,5801.472222222223,2402,8431,9530.388888888889
1748402289,500,,Aggregated,0.000000,0.000000,6800,7400,7500,7700,7800,8300,8600,8700,8700,8700,8700,84,0,6700,6141.511904761905,2402,8718,9685.892857142857
1748402290,500,,Aggregated,11.000000,0.000000,6800,7400,7500,7800,8100,8300,8500,8600,8700,8700,8700,103,0,6800,6322.640776699029,2402,8718,9759.16504854369
1748402291,500,,Aggregated,23.000000,0.000000,7100,7700,8000,8500,9400,9600,9800,9800,9800,9800,9800,202,0,7100,6610.306930693069,2402,9829,9576.930693069307
1748402292,500,,Aggregated,32.333333,0.000000,7200,7800,8300,8600,9500,9600,9800,9800,10000,10000,10000,232,0,7100,6653.051724137931,2402,10216,9588.14224137931
1748402293,500,,Aggregated,26.000000,0.000000,7200,7800,8400,8600,9400,9600,9800,10000,10000,10000,10000,266,0,7200,6744.875939849624,2402,10216,9619.507518796992
1748402294,500,,Aggregated,44.600000,0.000000,7100,7800,8200,8600,9200,9600,9800,10000,10000,10000,10000,292,0,7100,6648.25,2402,10216,9562.061643835616
1748402295,500,,Aggregated,43.333333,0.000000,7200,8000,8500,8700,9500,10000,10000,11000,12000,12000,12000,344,0,7200,6862.066860465116,2402,11624,9525.331395348838
1748402296,500,,Aggregated,38.000000,0.000000,7400,8200,8900,9200,10000,11000,12000,12000,14000,14000,14000,434,0,7400,7155.905529953917,2402,13907,9548.262672811059
1748402297,500,,Aggregated,42.125000,0.000000,7500,8500,9400,9700,11000,12000,12000,13000,14000,14000,14000,516,0,7500,7422.032945736434,1706,13907,9596.57558139535
1748402298,500,,Aggregated,43.111111,0.000000,7600,8900,9800,10000,11000,12000,13000,13000,15000,15000,15000,646,0,7600,7750.075851393189,1706,14642,9603.701238390093
1748402299,500,,Aggregated,44.400000,0.000000,7500,8900,9900,10000,12000,12000,13000,13000,15000,15000,15000,712,0,7500,7656.188202247191,1706,14642,9554.844101123595
1748402300,500,,Aggregated,57.100000,0.000000,7200,8500,9700,10000,11000,12000,13000,13000,15000,15000,15000,805,0,7200,7382.04099378882,1706,14642,9474.653416149069
1748402301,500,,Aggregated,63.600000,0.000000,6900,8400,9500,10000,11000,12000,13000,13000,15000,15000,15000,852,0,6900,7197.4647887323945,1706,14642,9385.699530516433
1748402302,500,,Aggregated,68.600000,0.000000,6700,8100,9200,9900,11000,12000,13000,13000,15000,15000,15000,916,0,6700,7006.624454148472,1706,14642,9329.198689956333
1748402303,500,,Aggregated,71.900000,0.000000,6500,7900,8900,9700,11000,12000,13000,13000,15000,15000,15000,992,0,6500,6861.511088709677,1706,14642,9374.545362903225
1748402304,500,,Aggregated,66.600000,0.000000,6100,7600,8600,9500,11000,12000,13000,13000,14000,15000,15000,1097,0,6100,6612.123062898815,1706,14642,9371.020054694622
1748402305,500,,Aggregated,67.200000,0.000000,5900,7400,8400,9200,11000,12000,13000,13000,14000,15000,15000,1156,0,5900,6465.382352941177,1706,14642,9358.679930795848
1748402306,500,,Aggregated,74.900000,0.000000,5700,7300,8200,9200,11000,12000,13000,13000,14000,15000,15000,1190,0,5700,6375.141176470588,1706,14642,9369.434453781512
1748402307,500,,Aggregated,76.100000,0.000000,5500,7000,8100,8900,11000,12000,13000,13000,14000,15000,15000,1260,0,5500,6196.396031746031,1706,14642,9311.461111111112
