Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748403479,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748403480,50,,Aggregated,0.000000,0.000000,810,810,870,870,880,880,880,880,880,880,880,6,0,800,823.0,773,877,10499.0
1748403481,100,,Aggregated,0.000000,0.000000,1200,1400,1700,1800,1800,1800,1900,1900,1900,1900,1900,39,0,1200,1278.8974358974358,620,1896,10341.846153846154
1748403482,150,,Aggregated,0.000000,0.000000,1600,1800,1900,2000,2200,2300,2500,2500,2500,2500,2500,67,0,1600,1533.7462686567164,620,2483,9874.611940298508
1748403483,200,,Aggregated,8.000000,0.000000,1700,2000,2200,2300,2600,2800,2900,2900,2900,2900,2900,111,0,1700,1763.5585585585586,620,2923,9614.423423423423
1748403484,250,,Aggregated,15.000000,0.000000,1900,2300,2600,2700,3100,3500,3500,3500,3600,3600,3600,146,0,1900,2029.2397260273972,620,3594,9780.67808219178
1748403485,300,,Aggregated,16.750000,0.000000,1900,2400,2600,2800,3200,3500,3600,4300,4300,4300,4300,153,0,1900,2083.9803921568628,620,4302,9780.339869281046
1748403486,350,,Aggregated,24.200000,0.000000,2100,2500,2700,3100,3500,4000,4300,5000,5000,5000,5000,165,0,2100,2204.6,620,5014,9772.733333333334
1748403487,400,,Aggregated,24.833333,0.000000,2300,2800,3100,3500,4300,5400,6000,6600,6600,6600,6600,196,0,2300,2551.316326530612,620,6612,9769.515306122448
1748403488,450,,Aggregated,23.285714,0.000000,2600,3500,4000,4500,5800,6100,6200,6600,7100,7100,7100,237,0,2600,3033.5949367088606,620,7109,9812.286919831224
1748403489,500,,Aggregated,0.000000,0.000000,5600,6400,6600,6600,7300,7400,7600,7600,7600,7600,7600,124,0,5600,5741.580645161291,2572,7618,10272.451612903225
1748403490,500,,Aggregated,0.000000,0.000000,5700,6400,6600,6600,7300,7400,7600,7600,7700,7700,7700,132,0,5600,5790.689393939394,2572,7705,10245.825757575758
1748403491,500,,Aggregated,1.000000,0.000000,5600,6400,6600,6600,7300,7600,8000,8000,8300,8300,8300,150,0,5600,5730.04,2293,8288,10117.386666666667
1748403492,500,,Aggregated,62.000000,0.000000,5900,6500,6700,7100,7400,8000,8100,8300,9100,9100,9100,239,0,5900,5703.443514644351,2293,9107,9869.76150627615
1748403493,500,,Aggregated,44.666667,0.000000,5800,6500,6800,7100,7500,8100,8300,8500,9100,9100,9100,330,0,5800,5708.963636363636,2293,9107,9628.542424242425
1748403494,500,,Aggregated,46.750000,0.000000,5800,6500,6800,7100,7600,8100,8500,8500,9100,9100,9100,357,0,5800,5739.086834733894,2293,9107,9590.126050420167
1748403495,500,,Aggregated,50.400000,0.000000,5900,6500,6900,7200,7600,8100,8700,9100,10000,10000,10000,377,0,5900,5778.318302387268,2293,10495,9561.790450928382
1748403496,500,,Aggregated,56.333333,0.000000,5900,6600,7100,7300,8100,8600,9100,9500,10000,10000,10000,432,0,5900,5883.976851851852,2293,10495,9469.875
1748403497,500,,Aggregated,51.000000,0.000000,6100,6600,7200,7400,8100,8700,10000,11000,12000,12000,12000,462,0,6100,6012.311688311688,2293,11707,9505.906926406926
1748403498,500,,Aggregated,48.500000,0.000000,6300,7100,7500,8100,9100,11000,12000,12000,13000,13000,13000,591,0,6300,6454.869712351946,2293,12999,9474.052453468697
1748403499,500,,Aggregated,48.222222,0.000000,6400,7200,8100,8500,10000,11000,12000,13000,13000,13000,13000,692,0,6400,6730.848265895954,2293,13299,9489.346820809249
1748403500,500,,Aggregated,50.600000,0.000000,6400,7300,8100,8700,11000,12000,13000,13000,15000,15000,15000,781,0,6400,6821.647887323944,1342,14744,9460.487836107555
1748403501,500,,Aggregated,59.600000,0.000000,6400,7200,8100,8600,11000,12000,13000,13000,15000,15000,15000,830,0,6300,6732.513253012048,1342,14744,9385.956626506024
1748403502,500,,Aggregated,57.100000,0.000000,6100,7100,7900,8500,11000,12000,13000,13000,15000,15000,15000,899,0,6100,6514.7630700778645,1342,14744,9289.868743047831
1748403503,500,,Aggregated,64.700000,0.000000,6000,6900,7600,8300,10000,12000,13000,13000,15000,15000,15000,975,0,6000,6380.385641025641,1342,14744,9341.476923076923
1748403504,500,,Aggregated,64.300000,0.000000,5900,6800,7500,8300,10000,12000,12000,13000,15000,15000,15000,1007,0,5900,6315.280039721946,1342,14744,9316.592850049652
1748403505,500,,Aggregated,64.700000,0.000000,5700,6600,7400,8100,10000,11000,12000,13000,15000,15000,15000,1115,0,5700,6149.464573991031,1342,14744,9379.803587443947
1748403506,500,,Aggregated,63.700000,0.000000,5600,6600,7300,7900,10000,11000,12000,13000,15000,15000,15000,1164,0,5600,6063.569587628866,1198,14744,9420.178694158076
1748403507,500,,Aggregated,65.000000,0.000000,5500,6500,7200,7700,10000,11000,12000,13000,15000,15000,15000,1248,0,5500,5879.069711538462,1198,14744,9400.23076923077
1748403508,500,,Aggregated,73.100000,0.000000,5400,6400,7100,7500,9800,11000,12000,13000,15000,15000,15000,1308,0,5400,5764.785932721713,1198,14744,9374.771406727828
1748403509,500,,Aggregated,75.500000,0.000000,5200,6300,6900,7400,9500,11000,12000,13000,15000,15000,15000,1371,0,5200,5652.248723559445,1198,14744,9394.522975929978
1748403510,500,,Aggregated,74.600000,0.000000,5100,6300,6900,7400,9400,11000,12000,13000,15000,15000,15000,1410,0,5100,5581.802127659575,1198,14744,9371.877304964539
1748403511,500,,Aggregated,71.700000,0.000000,4900,6100,6700,7300,9100,11000,12000,13000,15000,15000,15000,1500,0,4900,5441.096666666666,1198,14744,9395.092
1748403512,500,,Aggregated,68.000000,0.000000,4700,5900,6600,7100,9000,11000,12000,13000,15000,15000,15000,1571,0,4700,5324.157224697645,1198,14744,9374.255887969446
1748403513,500,,Aggregated,65.700000,0.000000,4600,5800,6600,7100,8700,11000,12000,13000,15000,15000,15000,1622,0,4600,5241.074599260172,1198,14744,9351.068434032059
1748403514,500,,Aggregated,67.000000,0.000000,4600,5800,6500,7100,8700,11000,12000,13000,15000,15000,15000,1646,0,4600,5213.9161603888215,1198,14744,9409.656743620899
1748403515,500,,Aggregated,67.800000,0.000000,4500,5700,6500,7000,8700,11000,12000,13000,15000,15000,15000,1678,0,4500,5175.733611442193,1198,14744,9403.086412395709
1748403516,500,,Aggregated,64.800000,0.000000,4400,5600,6400,6800,8500,11000,12000,13000,15000,15000,15000,1795,0,4400,5056.961559888579,1198,14744,9380.65348189415
1748403517,500,,Aggregated,65.000000,0.000000,4300,5500,6300,6800,8500,11000,12000,13000,15000,15000,15000,1837,0,4300,5028.474686989657,1198,14744,9393.48775176919
1748403518,500,,Aggregated,56.900000,0.000000,4300,5500,6300,6700,8500,11000,12000,13000,15000,15000,15000,1877,0,4300,4995.351624933404,1198,14744,9381.237613212574
1748403519,500,,Aggregated,61.200000,0.000000,4200,5400,6200,6600,8400,10000,12000,13000,15000,15000,15000,1953,0,4200,4943.823860727087,1198,14744,9338.023553507424
1748403520,500,,Aggregated,60.000000,0.000000,4200,5300,6100,6600,8300,10000,12000,12000,14000,15000,15000,2015,0,4200,4902.2679900744415,1198,14744,9313.830272952853
1748403521,500,,Aggregated,58.100000,0.000000,4200,5300,6100,6600,8300,10000,12000,12000,14000,15000,15000,2037,0,4200,4890.035837015218,1198,14744,9311.741286205204
1748403522,500,,Aggregated,58.800000,0.000000,4200,5300,6000,6500,8100,10000,12000,12000,14000,15000,15000,2110,0,4200,4868.91990521327,1198,14744,9358.98767772512
1748403523,500,,Aggregated,57.700000,0.000000,4200,5200,5900,6400,8100,10000,12000,12000,14000,15000,15000,2215,0,4200,4837.5787810383745,1198,14744,9348.814446952596
1748403524,500,,Aggregated,54.800000,0.000000,4200,5100,5900,6400,8100,10000,12000,12000,14000,15000,15000,2236,0,4200,4829.207513416815,1198,14744,9346.037567084079
1748403525,500,,Aggregated,53.700000,0.000000,4200,5100,5900,6400,8000,10000,12000,12000,14000,15000,15000,2302,0,4200,4799.242397914857,1198,14744,9355.405734144222
1748403526,500,,Aggregated,59.800000,0.000000,4100,5000,5800,6400,7900,10000,12000,12000,14000,15000,15000,2339,0,4100,4777.9628046173575,1198,14744,9345.54424967935
