timestamp,adservice_running,adservice_paused,cartservice_running,cartservice_paused,checkoutservice_running,checkoutservice_paused,currencyservice_running,currencyservice_paused,emailservice_running,emailservice_paused,paymentservice_running,paymentservice_paused,frontend_running,frontend_paused,productcatalogservice_running,productcatalogservice_paused,recommendationservice_running,recommendationservice_paused,shippingservice_running,shippingservice_paused
2025-04-28T12:41:10.614839,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:41:25.780995,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:41:40.919038,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:41:56.051738,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:42:11.230013,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:42:26.388752,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:42:41.526427,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:42:56.667191,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,1
2025-04-28T12:43:11.837750,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:43:26.993202,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:43:42.163683,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:43:57.311776,2,0,2,0,2,0,2,0,2,0,2,0,1,2,1,2,1,2,1,2
2025-04-28T12:44:12.461879,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:44:27.606765,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:44:42.743908,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:44:57.917301,1,0,1,0,1,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1
2025-04-28T12:45:13.060051,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:45:28.227578,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:45:43.373201,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:45:58.514800,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:46:13.709902,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:46:28.960706,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:46:44.131405,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:46:59.275703,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:47:14.416221,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,3,0,3,0
2025-04-28T12:47:29.602716,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:47:44.750701,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:47:59.924506,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:48:15.059614,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:48:30.235645,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:48:45.389651,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:49:00.555415,3,0,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T12:49:15.697629,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:49:30.844785,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:49:45.997126,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:50:01.162641,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:50:16.323650,3,0,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T12:50:31.467645,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:50:46.636781,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:51:01.777183,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:51:16.915043,2,0,2,0,2,0,3,0,3,0,3,0,1,1,1,1,1,1,1,1
2025-04-28T12:51:32.074348,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:51:47.221673,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:52:02.390673,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:52:17.526527,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:52:32.694762,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:52:47.833086,2,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:53:03.025202,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:53:18.165647,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,1
2025-04-28T12:53:33.312581,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:53:48.455519,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:54:03.595853,2,0,2,0,2,0,0,2,1,1,0,2,3,0,3,0,3,0,3,0
2025-04-28T12:54:18.760552,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:54:33.904692,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T12:54:49.071648,2,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
2025-04-28T12:55:04.228976,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T12:55:19.372647,1,1,1,1,1,1,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T12:55:34.546968,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T12:55:49.687694,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T12:56:04.855570,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T12:56:19.999743,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T12:56:35.153000,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T12:56:50.294350,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T12:57:05.454149,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:57:20.620282,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0
2025-04-28T12:57:35.767953,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:57:50.942830,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:58:06.088651,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:58:21.252068,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0
2025-04-28T12:58:36.389571,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T12:58:51.553635,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:59:06.710745,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:59:21.845667,1,1,1,1,1,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0
2025-04-28T12:59:37.019627,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T12:59:52.154821,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:00:07.321056,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,0,2,0,2,0
2025-04-28T13:00:22.458151,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:00:37.593783,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:00:52.731748,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:01:07.881065,3,0,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T13:01:23.064615,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:01:38.222688,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:01:53.404925,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:02:08.569788,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:02:23.741707,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:02:38.894618,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:02:54.064592,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:03:09.206795,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:03:24.351023,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:03:39.517117,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:03:54.665932,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:04:09.833131,3,0,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T13:04:24.988137,2,1,2,1,2,1,2,1,1,1,1,1,0,2,1,1,1,1,1,1
2025-04-28T13:04:40.130703,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:04:55.274778,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:05:10.413745,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1
2025-04-28T13:05:25.579654,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:05:40.713116,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:05:55.880918,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:06:11.022761,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,0,2,0
2025-04-28T13:06:26.162792,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:06:41.305480,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:06:56.467907,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:07:11.613689,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:07:26.753485,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:07:41.920635,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:07:57.065647,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:08:12.231160,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:08:27.373648,1,1,1,1,1,1,1,1,3,0,3,0,3,0,1,1,1,1,1,1
2025-04-28T13:08:42.519866,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:08:57.660379,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:09:12.800690,2,0,2,0,2,0,1,1,1,1,1,1,3,0,3,0,3,0,3,0
2025-04-28T13:09:27.975867,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1
2025-04-28T13:09:43.117487,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:09:58.612692,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:10:13.752969,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:10:28.925439,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:10:44.076585,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:10:59.227899,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:11:14.372419,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:11:29.509387,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:11:44.671839,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:11:59.816635,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:12:14.960643,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:12:30.096759,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:12:45.256248,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:13:00.410635,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:13:15.582749,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:13:30.727644,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:13:45.874342,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:14:01.048772,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:14:16.190761,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:14:31.363657,3,0,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T13:14:46.504848,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:15:01.654923,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:15:16.794221,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:15:31.936303,2,0,2,0,2,0,2,0,3,0,3,0,3,0,1,1,1,1,1,1
2025-04-28T13:15:47.071660,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:16:02.225625,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:16:17.371161,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:16:32.513110,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:16:47.679805,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:17:02.821350,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:17:18.001601,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:17:33.143851,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:17:48.284440,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:18:03.457228,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:18:18.602948,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:18:33.778666,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:18:48.928428,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:19:04.120683,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:19:19.255710,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:19:34.389601,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:19:49.522930,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:20:04.657478,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:20:19.794985,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:20:34.936735,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:20:50.094650,3,0,3,0,3,0,2,1,2,1,2,1,1,1,2,0,2,0,2,0
2025-04-28T13:21:05.284510,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:21:20.450198,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:21:35.596203,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:21:50.734280,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:22:05.912694,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:22:21.060383,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:22:36.203097,1,1,1,1,1,1,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:22:51.342681,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:23:06.532833,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:23:21.681937,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:23:36.850759,2,1,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:23:51.984626,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:24:07.120689,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:24:22.254944,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:24:37.388001,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0
2025-04-28T13:24:52.552397,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:25:07.684915,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:25:22.859533,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:25:37.999557,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:25:53.158732,3,0,3,0,3,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1
2025-04-28T13:26:08.302657,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:26:23.473778,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:26:38.619811,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:26:53.755430,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:27:08.937686,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:27:24.084703,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:27:39.258269,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:27:54.393731,2,0,2,0,2,0,3,0,3,0,3,0,3,0,1,1,1,1,1,1
2025-04-28T13:28:09.537953,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:28:24.677168,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:28:39.825165,2,0,2,0,2,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:28:54.990205,3,0,2,1,3,0,2,1,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:29:10.149437,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:29:25.349640,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:29:40.498681,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:29:55.639946,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:30:10.828228,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:30:25.979731,3,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0
2025-04-28T13:30:41.146110,3,0,3,0,3,0,3,0,1,1,1,1,1,1,2,0,2,0,2,0
2025-04-28T13:30:56.288646,3,0,3,0,3,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0
2025-04-28T13:31:11.442445,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:31:26.588676,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:31:41.727949,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:31:56.899780,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:32:12.045834,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:32:27.225678,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:32:42.366599,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0
2025-04-28T13:32:57.526779,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,0,2,0
2025-04-28T13:33:12.666942,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:33:27.837701,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:33:42.975712,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:33:58.111403,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:34:13.276664,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:34:28.418610,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:34:43.598880,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0
2025-04-28T13:34:58.741586,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:35:13.892087,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:35:29.139910,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:35:44.280371,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:35:59.445406,2,0,2,0,2,0,2,1,2,1,2,1,2,0,2,0,2,0,2,0
2025-04-28T13:36:14.576762,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:36:29.742957,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:36:44.889923,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:37:00.055671,2,0,2,0,2,0,2,1,2,1,2,1,1,1,1,1,1,1,1,1
2025-04-28T13:37:15.193416,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:37:30.330686,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:37:45.486642,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:38:00.626591,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:38:15.783632,1,1,1,1,1,1,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:38:30.925188,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:38:46.068634,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,2,0
2025-04-28T13:39:01.205999,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:39:16.362789,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:39:31.506905,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:39:46.685163,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:40:01.836644,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1,2,1
2025-04-28T13:40:16.977637,1,1,1,1,1,1,2,0,2,0,2,0,2,1,2,1,2,1,2,1
2025-04-28T13:40:32.154650,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:40:47.307787,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,3,0
2025-04-28T13:41:02.481670,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:41:17.616631,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1
2025-04-28T13:41:32.763715,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:41:47.907479,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:42:03.063608,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:42:18.235689,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,1
2025-04-28T13:42:33.390231,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:42:48.553690,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0
2025-04-28T13:43:03.696643,1,0,1,0,1,0,1,0,3,0,3,0,3,0,3,0,3,0,3,0
