Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748394667,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748394668,50,,Aggregated,0.000000,0.000000,880,880,880,880,890,900,970,970,970,970,970,24,0,870,814.9166666666666,501,969,10499.0
1748394669,100,,Aggregated,0.000000,0.000000,880,990,1100,1100,1300,1500,1500,1500,1500,1500,1500,47,0,880,951.6595744680851,501,1502,10104.234042553191
1748394670,150,,Aggregated,3.000000,0.000000,1100,1200,1400,1500,1700,1900,2900,3000,3000,3000,3000,82,0,1100,1185.5975609756097,501,2968,9352.158536585366
1748394671,200,,Aggregated,22.500000,0.000000,1400,2200,2400,2600,3000,3600,3700,3700,3900,3900,3900,124,0,1400,1713.1854838709678,501,3875,9740.83064516129
1748394672,250,,Aggregated,24.333333,0.000000,1600,2400,2700,2900,3300,3600,3700,3700,3900,3900,3900,150,1,1600,1896.48,415,3875,9849.933333333332
1748394673,300,,Aggregated,27.250000,0.000000,2100,2700,3100,3400,3900,4000,4000,4000,4000,4000,4000,188,1,2100,2175.728723404255,415,4002,9796.175531914894
1748394674,350,,Aggregated,28.800000,0.000000,2400,3000,3400,3600,4000,4300,4500,4800,4800,4800,4800,221,1,2400,2405.981900452489,415,4804,9719.072398190045
1748394675,400,,Aggregated,26.666667,0.166667,2600,3300,3600,3900,4200,4500,4800,5100,5600,5600,5600,245,1,2600,2568.579591836735,415,5584,9653.126530612244
1748394676,450,,Aggregated,30.142857,0.142857,2800,3500,3900,4000,4500,5500,5700,5700,6700,6700,6700,273,1,2800,2785.5604395604396,415,6701,9601.380952380952
1748394677,500,,Aggregated,0.000000,0.000000,5900,6700,6700,6800,7000,7000,7700,7700,7700,7700,7700,50,0,5900,5684.84,2806,7682,9026.3
1748394678,500,,Aggregated,0.000000,0.000000,5800,6600,6700,6800,7000,7000,7100,7700,7700,7700,7700,60,0,5700,5552.833333333333,2806,7682,8901.766666666666
1748394679,500,,Aggregated,5.000000,0.000000,5900,6700,6800,7000,7900,8000,8900,9000,9000,9000,9000,89,0,5900,5840.29213483146,2806,8995,9293.224719101123
1748394680,500,,Aggregated,28.500000,0.000000,6000,6700,7000,7200,8000,8900,9300,9300,10000,10000,10000,123,0,6000,6032.878048780488,2223,9993,9503.731707317073
1748394681,500,,Aggregated,23.666667,0.000000,6700,7300,8300,8600,9300,9700,10000,11000,11000,11000,11000,200,0,6700,6687.94,1697,10711,9702.585
1748394682,500,,Aggregated,30.500000,0.000000,7000,7900,8700,8900,9600,10000,11000,11000,11000,11000,11000,287,0,7000,7010.355400696864,1697,10993,9619.822299651569
1748394683,500,,Aggregated,36.200000,0.000000,7300,8300,8800,9200,9900,10000,11000,11000,12000,12000,12000,350,0,7300,7197.4742857142855,1697,11586,9620.362857142858
1748394684,500,,Aggregated,34.833333,0.000000,7300,8300,8900,9200,9900,11000,11000,12000,12000,12000,12000,391,0,7300,7198.759590792839,1697,12092,9566.797953964195
1748394685,500,,Aggregated,49.571429,0.000000,7400,8400,8900,9300,9900,10000,11000,12000,12000,12000,12000,464,0,7300,7223.849137931034,1697,12402,9517.405172413793
1748394686,500,,Aggregated,46.500000,0.000000,7500,8500,9000,9300,10000,11000,11000,12000,12000,12000,12000,485,0,7500,7285.488659793815,1697,12402,9530.352577319587
1748394687,500,,Aggregated,47.555556,0.000000,7300,8500,9100,9400,10000,11000,12000,12000,12000,12000,12000,640,0,7300,7291.05,1697,12402,9383.5140625
1748394688,500,,Aggregated,47.500000,0.000000,7100,8400,9100,9400,10000,11000,12000,12000,13000,13000,13000,710,0,7100,7271.146478873239,1697,13001,9309.087323943662
1748394689,500,,Aggregated,47.500000,0.000000,7000,8400,9000,9400,10000,11000,12000,12000,13000,13000,13000,733,0,7000,7213.008185538882,1697,13001,9282.043656207366
1748394690,500,,Aggregated,59.600000,0.000000,7000,8300,8900,9300,10000,11000,12000,12000,13000,13000,13000,781,0,7000,7129.772087067861,1697,13001,9241.33290653009
1748394691,500,,Aggregated,66.200000,0.000000,6900,8100,8800,9300,10000,11000,12000,13000,14000,14000,14000,849,0,6900,7031.942285041225,1697,13821,9219.475853945818
1748394692,500,,Aggregated,65.500000,0.000000,6700,7900,8700,9200,10000,11000,12000,13000,14000,14000,14000,934,0,6700,6927.992505353319,1697,14107,9224.831905781584
1748394693,500,,Aggregated,65.900000,0.000000,6700,7900,8600,9100,10000,11000,12000,13000,14000,14000,14000,995,0,6700,6838.288442211056,1697,14107,9210.237185929649
1748394694,500,,Aggregated,68.300000,0.000000,6600,7700,8600,9000,10000,11000,12000,13000,14000,18000,18000,1073,0,6600,6757.927306616962,1697,17594,9351.052190121156
1748394695,500,,Aggregated,59.100000,0.000000,6400,7700,8500,9000,10000,11000,12000,13000,14000,18000,18000,1099,0,6400,6720.426751592357,1697,17594,9406.630573248407
1748394696,500,,Aggregated,64.800000,0.000000,6300,7600,8400,8900,10000,11000,12000,13000,14000,18000,18000,1147,0,6300,6620.272013949433,1697,17594,9422.777680906713
1748394697,500,,Aggregated,65.000000,0.000000,6100,7300,8300,8700,9900,11000,12000,12000,14000,18000,18000,1239,0,6100,6414.545601291364,1697,17594,9430.440677966102
1748394698,500,,Aggregated,66.600000,0.000000,5900,7100,8000,8600,9800,11000,12000,12000,14000,18000,18000,1327,0,5900,6215.466465712133,1245,17594,9417.50037678975
1748394699,500,,Aggregated,62.300000,0.000000,5700,7000,7900,8500,9700,11000,12000,12000,14000,18000,18000,1383,0,5700,6107.3752711496745,1245,17594,9438.830802603037
1748394700,500,,Aggregated,60.000000,0.000000,5700,7000,7900,8400,9700,11000,12000,12000,14000,18000,18000,1406,0,5700,6072.561877667141,1245,17594,9428.597439544808
