Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748396469,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748396470,50,,Aggregated,0.000000,0.000000,900,910,920,920,930,930,930,930,930,930,930,8,0,890,874.125,805,926,10499.0
1748396471,100,,Aggregated,0.000000,0.000000,1200,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,34,0,1200,1353.5882352941176,805,1832,10275.058823529413
1748396472,150,,Aggregated,0.000000,0.000000,1800,1900,2000,2100,2100,2100,2200,2200,2200,2200,2200,64,0,1800,1626.25,805,2212,10083.296875
1748396473,200,,Aggregated,8.000000,0.000000,1800,2100,2100,2200,2500,2500,2700,2900,2900,2900,2900,93,0,1800,1819.7096774193549,805,2920,9746.623655913978
1748396474,250,,Aggregated,19.333333,0.000000,1900,2100,2200,2400,2500,3000,3000,3000,3100,3100,3100,111,0,1900,1897.5315315315315,805,3127,9560.864864864865
1748396475,300,,Aggregated,20.750000,0.000000,2100,2500,3000,3100,4000,4100,4200,4300,4700,4700,4700,159,0,2100,2348.9245283018868,805,4717,9759.59748427673
1748396476,350,,Aggregated,22.000000,0.000000,2200,2900,3100,3200,4100,4300,5400,5900,5900,5900,5900,172,0,2200,2533.4011627906975,805,5917,9850.017441860466
1748396477,400,,Aggregated,26.333333,0.000000,2900,3800,4100,4700,5300,5700,5900,6100,6200,6200,6200,224,0,2800,3091.0714285714284,805,6221,9866.129464285714
1748396478,450,,Aggregated,23.857143,0.000000,2900,4000,4300,4800,5300,5800,6000,6100,6700,6700,6700,237,0,2900,3200.6540084388184,805,6734,9866.316455696202
1748396479,500,,Aggregated,0.000000,0.000000,5800,6800,6900,6900,7000,7000,7300,7300,7300,7300,7300,25,0,5800,5667.48,3600,7306,9948.12
1748396480,500,,Aggregated,0.000000,0.000000,6700,7100,7100,7200,7500,7900,8500,8800,8800,8800,8800,71,0,6700,6338.281690140845,3600,8806,9824.0
1748396481,500,,Aggregated,6.000000,0.000000,6600,7100,7200,7300,7900,8500,8700,8800,8900,8900,8900,109,0,6600,6370.908256880734,3284,8920,9742.211009174312
1748396482,500,,Aggregated,29.000000,0.000000,7000,7400,7600,7900,8600,8600,8800,9000,9500,9500,9500,172,0,6900,6680.017441860465,2298,9523,9861.296511627907
1748396483,500,,Aggregated,30.000000,0.000000,7100,7600,8000,8400,8700,9000,9700,9800,10000,10000,10000,218,0,7100,6913.633027522936,2298,10015,9893.29357798165
1748396484,500,,Aggregated,38.500000,0.000000,7100,7900,8400,8600,8900,9600,10000,10000,11000,11000,11000,274,0,7100,6999.054744525547,1999,10626,9840.120437956204
1748396485,500,,Aggregated,37.200000,0.000000,7400,8100,8600,8700,9500,10000,10000,11000,11000,11000,11000,358,0,7300,7197.6033519553075,1999,11219,9846.18156424581
1748396486,500,,Aggregated,44.000000,0.000000,7400,8300,8600,8800,9600,10000,11000,11000,11000,11000,11000,388,0,7400,7273.688144329897,1999,11219,9790.817010309278
1748396487,500,,Aggregated,46.000000,0.000000,7400,8300,8700,9000,9800,10000,11000,11000,11000,11000,11000,453,0,7400,7324.328918322296,1999,11219,9587.885209713024
1748396488,500,,Aggregated,46.000000,0.000000,7400,8300,8700,9000,10000,10000,11000,11000,12000,12000,12000,482,0,7400,7356.248962655602,1999,11512,9553.182572614109
1748396489,500,,Aggregated,47.666667,0.000000,7400,8500,9000,9500,11000,12000,12000,12000,13000,13000,13000,603,0,7400,7484.228855721393,1999,13294,9457.713101160862
1748396490,500,,Aggregated,48.200000,0.000000,7500,8500,9000,9500,11000,12000,12000,12000,13000,13000,13000,640,0,7500,7524.828125,1999,13294,9439.9421875
1748396491,500,,Aggregated,52.100000,0.000000,7400,8500,9000,9500,11000,12000,12000,12000,14000,14000,14000,673,0,7400,7479.306092124814,1625,13925,9375.24219910847
1748396492,500,,Aggregated,57.000000,0.000000,7400,8500,9100,9700,11000,12000,13000,14000,15000,15000,15000,804,0,7300,7522.380597014925,1584,15178,9279.807213930348
1748396493,500,,Aggregated,56.400000,0.000000,7300,8500,9200,9700,11000,12000,13000,14000,15000,15000,15000,877,0,7300,7507.141391106044,1584,15317,9300.093500570125
1748396494,500,,Aggregated,58.100000,0.000000,7200,8300,9000,9600,11000,12000,13000,14000,17000,17000,17000,939,0,7200,7346.005324813632,1584,16732,9238.684771033013
1748396495,500,,Aggregated,67.500000,0.000000,7100,8300,9000,9600,11000,12000,13000,14000,17000,17000,17000,967,0,7100,7291.221302998966,1584,16732,9207.456049638056
1748396496,500,,Aggregated,63.700000,0.000000,7000,8200,8900,9400,11000,12000,13000,14000,15000,17000,17000,1041,0,7000,7163.628242074928,1584,16732,9436.947166186359
1748396497,500,,Aggregated,62.000000,0.000000,6900,7900,8700,9300,11000,12000,13000,14000,15000,17000,17000,1128,0,6900,6972.609042553191,1584,16732,9408.551418439716
1748396498,500,,Aggregated,67.300000,0.000000,6700,7800,8600,9100,11000,12000,13000,14000,15000,17000,17000,1184,0,6700,6836.011824324324,1584,16732,9444.892736486487
1748396499,500,,Aggregated,68.100000,0.000000,6300,7600,8500,8900,10000,12000,13000,14000,15000,17000,17000,1292,0,6300,6520.834365325078,1353,16732,9425.57198142415
1748396500,500,,Aggregated,69.100000,0.000000,6200,7500,8400,8900,10000,12000,13000,14000,15000,17000,17000,1320,0,6200,6443.91893939394,1353,16732,9416.802272727273
1748396501,500,,Aggregated,74.200000,0.000000,5900,7400,8300,8700,10000,11000,12000,14000,15000,17000,17000,1389,0,5900,6288.041756659467,1353,16732,9396.083513318934
1748396502,500,,Aggregated,68.000000,0.000000,5800,7300,8200,8700,10000,11000,12000,14000,15000,17000,17000,1429,0,5800,6210.288313505948,1353,16732,9446.688593421974
1748396503,500,,Aggregated,70.100000,0.000000,5700,7200,8100,8600,10000,11000,12000,14000,15000,17000,17000,1476,0,5700,6128.375338753388,1353,16732,9460.741192411924
1748396504,500,,Aggregated,67.100000,0.000000,5600,7100,8000,8600,10000,11000,12000,13000,15000,17000,17000,1522,0,5600,6054.618922470434,1353,16732,9428.149802890934
1748396505,500,,Aggregated,67.100000,0.000000,5400,7000,7900,8500,10000,11000,12000,13000,15000,17000,17000,1584,0,5400,5959.10101010101,1353,16732,9391.703914141413
1748396506,500,,Aggregated,60.900000,0.000000,5300,6900,7800,8500,10000,11000,12000,13000,15000,17000,17000,1616,0,5300,5912.932549504951,1353,16732,9373.733292079209
1748396507,500,,Aggregated,64.200000,0.000000,5100,6700,7600,8300,9900,11000,12000,13000,15000,17000,17000,1731,0,5100,5790.335644136338,1353,16732,9342.912767186597
1748396508,500,,Aggregated,57.800000,0.000000,5000,6600,7500,8100,9800,11000,12000,13000,15000,17000,17000,1812,0,5000,5711.983995584989,1353,16732,9352.14569536424
1748396509,500,,Aggregated,53.100000,0.000000,4900,6500,7400,8000,9700,11000,12000,13000,15000,17000,17000,1848,0,4900,5663.737012987013,1353,16732,9335.119047619048
1748396510,500,,Aggregated,57.000000,0.000000,4800,6300,7400,8000,9600,11000,12000,13000,15000,17000,17000,1904,0,4800,5596.681197478992,1353,16732,9315.612920168067
1748396511,500,,Aggregated,56.800000,0.000000,4800,6200,7300,7900,9600,11000,12000,13000,15000,17000,17000,1946,0,4800,5558.573484069887,1353,16732,9317.169578622816
1748396512,500,,Aggregated,57.400000,0.000000,4700,6100,7200,7800,9500,11000,12000,13000,15000,17000,17000,2017,0,4700,5506.302925136341,1353,16732,9334.16162617749
1748396513,500,,Aggregated,58.000000,0.000000,4700,6100,7200,7800,9500,11000,12000,13000,15000,17000,17000,2055,0,4700,5485.844282238443,1353,16732,9345.890510948906
1748396514,500,,Aggregated,54.300000,0.000000,4600,6000,7100,7700,9400,11000,12000,13000,15000,17000,17000,2094,0,4600,5456.3562559694365,1353,16732,9342.317574021012
1748396515,500,,Aggregated,55.900000,0.000000,4600,5800,7000,7600,9300,11000,12000,13000,15000,17000,17000,2178,0,4600,5393.16391184573,1353,16732,9336.003673094583
1748396516,500,,Aggregated,57.900000,0.000000,4500,5700,6900,7500,9200,11000,12000,13000,15000,17000,17000,2265,1,4500,5327.786313465784,1005,16732,9328.977483443708
1748396517,500,,Aggregated,59.100000,0.000000,4400,5700,6900,7500,9200,11000,12000,13000,15000,17000,17000,2307,1,4400,5303.998699609883,1005,16732,9333.23276983095
1748396518,500,,Aggregated,62.400000,0.100000,4400,5600,6800,7400,9100,11000,12000,13000,15000,17000,17000,2357,1,4400,5263.901994060246,1005,16732,9305.49978786593
1748396519,500,,Aggregated,64.900000,0.100000,4400,5500,6700,7300,9000,11000,12000,13000,15000,17000,17000,2440,1,4400,5223.517213114754,1005,16732,9320.912295081967
1748396520,500,,Aggregated,59.800000,0.100000,4400,5500,6700,7300,9000,11000,12000,13000,15000,17000,17000,2459,1,4400,5207.637657584384,1005,16732,9315.742578283855
1748396521,500,,Aggregated,54.700000,0.100000,4300,5400,6500,7200,9000,10000,12000,13000,15000,17000,17000,2550,1,4300,5156.754901960784,1005,16732,9350.503529411764
1748396522,500,,Aggregated,57.500000,0.100000,4300,5300,6400,7100,8900,10000,12000,13000,15000,17000,17000,2603,1,4300,5134.468305800999,1005,16732,9357.581252401076
1748396523,500,,Aggregated,60.100000,0.100000,4300,5300,6300,7100,8800,10000,12000,13000,15000,17000,17000,2661,1,4300,5102.174370537392,1005,16732,9358.918075911311
1748396524,500,,Aggregated,62.900000,0.100000,4200,5200,6200,7000,8800,10000,12000,12000,15000,17000,17000,2714,1,4200,5078.4635224760505,1005,16732,9382.158806190126
1748396525,500,,Aggregated,61.900000,0.100000,4200,5200,6100,6900,8700,10000,12000,12000,15000,17000,17000,2791,1,4200,5041.5446076675025,1005,16732,9388.731637405948
