Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748397069,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748397070,50,,Aggregated,0.000000,0.000000,780,780,800,880,890,910,910,910,910,910,910,14,0,710,737.6428571428571,481,907,10499.0
1748397071,100,,Aggregated,0.000000,0.000000,1300,1600,1700,1700,1800,1900,1900,1900,1900,1900,1900,46,0,1100,1230.9130434782608,481,1903,10255.369565217392
1748397072,150,,Aggregated,0.000000,0.000000,1600,1700,1800,1800,2100,2100,2200,2200,2200,2200,2200,71,0,1600,1406.2676056338028,481,2187,9775.859154929578
1748397073,200,,Aggregated,7.000000,0.000000,1700,1900,2100,2200,2300,2700,2800,2800,3000,3000,3000,111,0,1700,1667.1081081081081,481,3000,9680.981981981982
1748397074,250,,Aggregated,15.333333,0.000000,1900,2200,2500,3000,3400,3500,3600,3600,3900,3900,3900,144,0,1900,2034.0972222222222,481,3929,9816.708333333334
1748397075,300,,Aggregated,18.000000,0.000000,2000,2300,2700,3100,3400,3500,3500,3600,3900,3900,3900,161,0,2000,2084.0248447204967,481,3929,9693.776397515529
1748397076,350,,Aggregated,22.400000,0.000000,2100,2500,2800,3400,3500,3600,4600,4700,4700,4700,4700,173,0,2100,2190.8901734104047,481,4695,9704.00578034682
1748397077,400,,Aggregated,24.000000,0.000000,2200,3100,3400,3500,4700,5700,5700,5700,5800,5800,5800,209,0,2200,2641.090909090909,481,5798,9680.368421052632
1748397078,450,,Aggregated,23.000000,0.000000,3100,3900,4700,5600,5700,6600,6600,6600,6700,6700,6700,270,0,3100,3293.6666666666665,481,6706,9796.27037037037
1748397079,500,,Aggregated,0.000000,0.000000,6100,6200,6900,6900,7000,7900,7900,7900,7900,7900,7900,31,0,6100,5983.129032258064,4096,7902,10136.612903225807
1748397081,500,,Aggregated,0.000000,0.000000,6100,6500,7000,7400,7500,8100,8400,8500,8500,8500,8500,92,0,6100,5887.717391304348,1478,8515,9753.880434782608
1748397082,500,,Aggregated,0.000000,0.000000,6200,6800,7000,7300,7600,8000,8400,8400,8500,8500,8500,145,0,6200,5973.103448275862,1478,8515,9789.972413793104
1748397083,500,,Aggregated,31.000000,0.000000,6400,7000,7400,7400,7800,8000,8400,8700,9000,9000,9000,201,0,6400,6168.492537313433,1478,8999,9856.537313432837
1748397084,500,,Aggregated,46.000000,0.000000,6400,7000,7300,7400,7800,8100,8400,8700,9000,9000,9000,228,0,6400,6146.355263157895,1478,8999,9769.035087719298
1748397085,500,,Aggregated,48.333333,0.000000,6400,7000,7400,7500,8100,8300,8700,8900,9100,9100,9100,326,0,6400,6252.315950920245,1478,9114,9689.328220858895
1748397086,500,,Aggregated,50.250000,0.000000,6700,7300,7500,7800,8300,8800,9000,9100,11000,11000,11000,371,0,6700,6452.9137466307275,1478,10794,9786.986522911051
1748397087,500,,Aggregated,45.600000,0.000000,6700,7400,7700,8000,8400,9000,9400,9900,11000,11000,11000,447,0,6700,6543.695749440716,1478,11301,9610.006711409396
1748397088,500,,Aggregated,54.333333,0.000000,6700,7400,7800,8000,8500,9100,9700,10000,11000,11000,11000,473,0,6700,6579.902748414376,1478,11301,9557.194503171248
1748397089,500,,Aggregated,53.000000,0.000000,6700,7400,7800,8100,8800,9500,10000,11000,12000,12000,12000,573,0,6700,6628.839441535777,1478,12473,9353.802792321118
1748397090,500,,Aggregated,55.875000,0.000000,6700,7400,7800,8100,9000,9700,10000,11000,12000,12000,12000,589,0,6700,6675.607809847199,1478,12473,9343.022071307301
1748397091,500,,Aggregated,57.300000,0.000000,6700,7400,8000,8200,9100,10000,11000,12000,13000,13000,13000,658,0,6700,6783.556231003039,1478,13007,9336.062310030395
1748397092,500,,Aggregated,57.300000,0.000000,6700,7400,8000,8300,9600,11000,12000,13000,14000,14000,14000,780,0,6700,6895.4384615384615,1478,14191,9328.11282051282
1748397093,500,,Aggregated,55.800000,0.000000,6600,7400,8100,8400,9800,11000,12000,13000,14000,14000,14000,897,0,6600,6845.82497212932,1478,14191,9390.0
1748397094,500,,Aggregated,54.100000,0.000000,6500,7300,8000,8300,9700,11000,12000,13000,14000,14000,14000,942,0,6500,6699.036093418259,1478,14191,9333.71762208068
1748397095,500,,Aggregated,69.600000,0.000000,6400,7200,7900,8200,9600,11000,12000,13000,14000,14000,14000,988,0,6400,6587.542510121458,1478,14191,9365.237854251012
1748397096,500,,Aggregated,71.400000,0.000000,6300,7100,7700,8200,9500,11000,12000,13000,14000,14000,14000,1047,0,6300,6451.327602674308,1478,14191,9364.552053486152
1748397097,500,,Aggregated,65.600000,0.000000,6200,7000,7600,8100,9400,11000,12000,13000,14000,14000,14000,1105,0,6200,6332.5194570135745,1478,14191,9414.47963800905
1748397098,500,,Aggregated,65.600000,0.000000,6100,6900,7500,8000,9300,11000,12000,13000,14000,14000,14000,1166,0,6000,6200.820754716981,1478,14191,9445.741852487135
1748397099,500,,Aggregated,66.900000,0.000000,6000,6800,7500,8000,9300,11000,12000,13000,14000,14000,14000,1208,0,6000,6114.5836092715235,1478,14191,9455.061258278145
1748397100,500,,Aggregated,64.700000,0.000000,5800,6800,7400,7800,9100,10000,12000,13000,14000,14000,14000,1282,0,5800,5958.766770670827,1355,14191,9443.872854914196
1748397101,500,,Aggregated,69.300000,0.000000,5500,6500,7200,7600,9000,10000,12000,13000,14000,14000,14000,1387,0,5500,5744.759913482336,1355,14191,9434.521989906272
1748397102,500,,Aggregated,63.500000,0.000000,5400,6500,7200,7500,8900,10000,12000,13000,14000,14000,14000,1424,0,5400,5667.695926966292,1355,14191,9437.863061797752
1748397103,500,,Aggregated,69.300000,0.000000,5300,6400,7100,7500,8900,10000,12000,13000,14000,14000,14000,1461,0,5300,5599.601642710472,1355,14191,9400.793292265571
1748397104,500,,Aggregated,64.400000,0.000000,5200,6300,7000,7400,8800,10000,12000,13000,14000,14000,14000,1513,0,5200,5532.9431592861865,1355,14191,9415.062789160607
1748397105,500,,Aggregated,64.400000,0.000000,5100,6200,6900,7400,8700,10000,12000,13000,14000,14000,14000,1580,0,5100,5461.28164556962,1355,14191,9396.805696202531
1748397106,500,,Aggregated,56.800000,0.000000,4900,6100,6800,7200,8500,9900,12000,13000,14000,14000,14000,1669,0,4900,5361.698621929299,1355,14191,9373.147992810065
1748397107,500,,Aggregated,59.800000,0.000000,4700,6000,6700,7200,8400,9800,12000,12000,14000,14000,14000,1758,0,4700,5262.294653014789,1355,14191,9345.13196814562
