Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748397670,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1748397671,50,,Aggregated,0.000000,0.000000,940,950,950,970,980,980,980,980,980,980,980,9,0,940,916.8888888888889,841,975,10499.0
1748397672,100,,Aggregated,0.000000,0.000000,1600,1800,1900,1900,1900,1900,2000,2000,2000,2000,2000,43,0,1600,1526.046511627907,841,1964,10499.0
1748397673,150,,Aggregated,0.000000,0.000000,1600,1800,1900,1900,2000,2000,2100,2100,2100,2100,2100,68,0,1600,1555.6470588235295,841,2135,9778.970588235294
1748397674,200,,Aggregated,8.500000,0.000000,1600,1900,2000,2100,2500,2700,2800,2800,2800,2800,2800,109,0,1600,1709.3302752293578,841,2765,9548.302752293577
1748397675,250,,Aggregated,18.000000,0.000000,1900,2300,2700,2800,3400,3400,3600,3600,3600,3600,3600,149,0,1900,2059.9664429530203,841,3568,9863.442953020134
1748397676,300,,Aggregated,21.500000,0.000000,2000,2500,3000,3200,3400,3500,3800,4200,4400,4400,4400,172,0,2000,2182.0348837209303,841,4361,9853.151162790698
1748397677,350,,Aggregated,28.200000,0.000000,2000,2700,3200,3300,3500,3800,4500,4500,4900,4900,4900,185,0,2000,2295.5297297297298,841,4854,9818.594594594595
1748397678,400,,Aggregated,28.000000,0.000000,2500,3300,3400,3600,5300,5500,5800,5800,6000,6000,6000,231,0,2500,2779.3246753246754,841,5956,9838.424242424242
1748397679,450,,Aggregated,24.571429,0.000000,3000,3500,4100,4500,5500,5800,6000,6500,6600,6600,6600,279,0,3000,3094.1827956989246,841,6551,9697.569892473119
1748397680,500,,Aggregated,0.000000,0.000000,6200,6800,6900,6900,7000,7000,7000,7000,7000,7000,7000,57,0,6200,5900.0526315789475,1800,6971,10284.070175438597
1748397681,500,,Aggregated,0.000000,0.000000,6300,6800,6900,7000,7000,7400,7500,7500,7500,7500,7500,83,0,6300,5841.361445783133,1800,7473,10019.602409638554
1748397682,500,,Aggregated,3.000000,0.000000,6100,6800,6900,7000,7400,7700,7800,7800,8800,8800,8800,107,0,6100,5684.794392523365,1800,8762,9733.747663551401
1748397683,500,,Aggregated,30.500000,0.000000,6000,6800,7000,7300,7800,8400,8800,9300,9400,9400,9400,164,0,6000,5710.420731707317,1800,9360,9521.55487804878
1748397684,500,,Aggregated,27.666667,0.000000,6300,6900,7400,7500,8400,9000,9400,10000,10000,10000,10000,198,0,6300,6014.464646464647,1800,10368,9588.929292929293
1748397685,500,,Aggregated,34.750000,0.000000,6400,7000,7400,7600,8400,9000,9400,9500,10000,10000,10000,209,0,6400,6083.392344497608,1800,10368,9576.928229665073
1748397686,500,,Aggregated,36.600000,0.000000,6500,7400,8100,8400,9400,10000,10000,11000,11000,11000,11000,273,0,6500,6500.7032967032965,1800,11258,9646.809523809523
1748397687,500,,Aggregated,33.166667,0.000000,7300,8300,9000,9300,10000,11000,11000,12000,12000,12000,12000,454,0,7200,7174.77973568282,1607,11973,9655.019823788547
1748397688,500,,Aggregated,35.000000,0.000000,7400,8400,9000,9300,10000,11000,11000,12000,13000,13000,13000,484,0,7400,7271.25826446281,1607,12663,9667.245867768595
1748397689,500,,Aggregated,41.000000,0.000000,7600,8700,9200,9400,10000,11000,11000,12000,13000,13000,13000,553,0,7600,7384.524412296564,1607,12663,9678.518987341773
1748397690,500,,Aggregated,51.888889,0.000000,7400,8500,9100,9400,10000,11000,11000,12000,13000,13000,13000,599,0,7400,7269.228714524207,1607,12663,9558.677796327212
1748397691,500,,Aggregated,52.400000,0.000000,7200,8300,9000,9300,10000,11000,11000,12000,13000,13000,13000,664,0,7200,7094.72891566265,1607,12663,9461.727409638554
1748397692,500,,Aggregated,57.700000,0.000000,7000,8100,9000,9200,10000,11000,11000,12000,13000,13000,13000,732,0,7000,6958.546448087432,1607,12663,9359.292349726777
1748397693,500,,Aggregated,59.000000,0.000000,6900,7900,8800,9100,10000,11000,12000,12000,13000,13000,13000,803,0,6900,6919.323785803238,1607,12950,9298.047322540473
1748397694,500,,Aggregated,64.400000,0.000000,6800,7800,8700,9100,10000,11000,12000,12000,13000,13000,13000,864,0,6800,6853.90162037037,1607,12950,9235.055555555555
1748397695,500,,Aggregated,64.800000,0.000000,6600,7700,8400,9000,10000,11000,12000,12000,13000,14000,14000,1010,0,6600,6718.874257425742,1607,13873,9434.557425742574
1748397696,500,,Aggregated,62.200000,0.000000,6500,7600,8200,9000,9900,11000,12000,12000,13000,14000,14000,1039,0,6500,6633.278152069297,1408,13873,9423.616939364774
1748397697,500,,Aggregated,67.600000,0.000000,6300,7400,8100,8700,9700,10000,11000,12000,13000,14000,14000,1118,0,6300,6383.338998211091,1408,13873,9404.621645796064
1748397698,500,,Aggregated,76.900000,0.000000,6200,7200,8000,8500,9600,10000,11000,12000,13000,14000,14000,1174,0,6200,6226.516183986371,1408,13873,9373.649914821124
1748397699,500,,Aggregated,72.000000,0.000000,6000,7000,7800,8400,9500,10000,11000,12000,13000,14000,14000,1240,0,6000,6066.971774193548,1408,13873,9463.243548387096
